"name";"cst";"SAO";"coord";"wds_name";"last";"obs";"pa";"sep";"m1";"m2";"d_mag";"orb"
"HD 204509";"Peg";"107165";"21 28 53 +11 05 05";"STF 2799 AB";"2023";"424";257;1.9;7.37;7.44;0.07;"Y"
"";"Peg";"107165";"21 28 53 +11 05 05";"STF 2799 AC";"2016";"19";331;135.9;7.37;10.20;2.83;""
"";"Cyg";"50919";"21 28 43 +49 52 07";"STF 2800";"2019";"20";254;9.1;9.50;10.41;0.91;""
"HD 204129";"Cep";"3547";"21 18 31 +80 21 12";"STF 2801";"2019";"78";271;2.1;7.87;8.62;0.75;""
"HD 205052";"Cyg";"71430";"21 31 49 +33 48 56";"STF 2802";"2016";"90";9;3.9;8.60;8.70;0.10;""
"HD 204905";"Cyg";"33468";"21 29 53 +52 56 02";"STF 2803 AB";"2015";"32";285;25.9;7.24;9.60;2.36;""
"HD 205160";"Peg";"89791";"21 32 58 +20 42 44";"STF 2804 AB";"2022";"288";359;3.4;7.70;8.04;0.34;"Y"
"";"Peg";"89791";"21 32 58 +20 42 44";"STF 2804 AC";"2013";"11";103;97.1;7.70;12.51;4.81;""
"HD 205424";"Cap";"164503";"21 35 34 -11 47 22";"STF 2805";"2015";"11";319;37.4;8.64;11.01;2.37;""
"Alfirk";"Cep";"10057";"21 28 40 +70 33 38";"STF 2806 AB";"2024";"105";248;13.5;3.17;8.63;5.46;""
"HD 204372";"Cep";"3550";"21 17 33 +82 31 04";"STF 2807";"2023";"47";310;1.8;8.65;8.77;0.12;"Y"
"HD 205617";"Cyg";"71494";"21 35 46 +31 00 35";"STF 2808 AC";"2018";"13";286;42.8;8.06;11.07;3.01;""
"HD 205765";"Aqr";"145533";"21 37 34 -00 23 26";"STF 2809 AB";"2014";"51";163;31.1;6.22;9.36;3.14;""
"HD 239706";"Cep";"33547";"21 34 35 +59 06 24";"STF 2810";"2019";"42";290;16.8;8.43;9.04;0.61;""
"";"Aqr";"";"21 38 18 -00 20 16";"STF 2811";"2014";"10";273;31.1;9.11;12.77;3.66;""
"HD 239707";"Cep";"33553";"21 34 50 +59 40 51";"STF 2812";"2020";"21";134;2.4;9.25;9.70;0.45;""
"HD 205850";"Cep";"33570";"21 36 03 +57 28 14";"STF 2813";"2016";"30";272;10.2;9.21;9.72;0.51;""
"HD 206112";"Cyg";"71558";"21 38 56 +36 22 53";"STF 2814";"2018";"39";160;8.1;8.77;9.87;1.10;""
"";"Cep";"33601";"21 37 41 +57 33 38";"STF 2815 AB,C";"2016";"28";81;7.5;8.65;10.52;1.87;""
"HD 206267";"Cep";"33626";"21 38 58 +57 29 20";"STF 2816 AC";"2023";"112";120;11.9;5.73;7.48;1.75;""
"";"Cep";"33626";"21 38 58 +57 29 20";"STF 2816 AD";"2023";"111";339;20.1;5.73;7.53;1.80;""
"HD 206488";"Aqr";"127004";"21 42 27 +00 26 44";"STF 2817 AB";"2016";"39";155;26.1;8.88;9.20;0.32;""
"HD 206485";"Peg";"107334";"21 41 60 +18 56 20";"STF 2818 AB";"2015";"21";24;26.8;7.38;10.24;2.86;""
"HD 206482";"Cep";"33652";"21 40 21 +57 34 54";"STF 2819";"2024";"51";59;12.7;7.44;8.64;1.20;""
"HD 206673";"Cyg";"51214";"21 42 34 +42 26 26";"STF 2820 AB";"2017";"21";230;16.0;7.48;10.56;3.08;""
"HD 206878";"Cap";"164626";"21 45 18 -13 40 33";"STF 2821";"2015";"15";223;27.3;8.74;11.55;2.81;""
"Mu1 Cyg";"Cyg";"89940";"21 44 09 +28 44 33";"STF 2822 AB";"2023";"736";325;1.5;4.75;6.18;1.43;"Y"
"";"Cyg";"89940";"21 44 09 +28 44 33";"STF 2822 AC";"2012";"16";292;76.6;4.75;12.93;8.18;""
"";"Cyg";"89940";"21 44 09 +28 44 33";"STF 2822 AD";"2019";"56";43;197.0;4.75;6.94;2.19;""
"";"Cyg";"89940";"21 44 08 +28 44 35";"STF 2822 BD";"2012";"24";45;196.7;6.18;6.94;0.76;""
"HD 206578";"Cep";"19566";"21 39 51 +68 07 50";"STF 2823";"2016";"21";254;1.5;9.24;10.08;0.84;""
"Kap Peg";"Peg";"89949";"21 44 39 +25 38 42";"STF 2824 AB,C";"2004";"91";288;14.5;4.13;10.80;6.67;""
"HD 207136";"Aqr";"127055";"21 46 53 +00 51 03";"STF 2825";"2023";"118";171;0.5;8.14;9.06;0.92;"Y"
"";"Cap";"164652";"21 47 27 -13 07 18";"STF 2826 AC";"2020";"50";81;4.0;8.70;9.06;0.36;""
"HD 207048";"Cep";"";"21 43 54 +63 36 29";"STF 2827 A,BC";"2021";"29";198;5.9;8.79;9.46;0.67;""
"";"Cep";"";"21 43 54 +63 36 23";"STF 2827 BC";"1914";"1";319;0.8;9.46;"";"";""
"HD 207534";"Peg";"127092";"21 49 31 +03 23 45";"STF 2828 AB";"2017";"52";140;33.7;9.46;9.96;0.50;""
"";"Peg";"127092";"21 49 31 +03 23 45";"STF 2828 AC";"2017";"37";134;33.1;9.46;9.99;0.53;""
"";"Peg";"127092";"21 49 31 +03 23 45";"STF 2828 AD";"2015";"6";73;10.7;9.46;15.50;6.04;""
"";"Peg";"";"21 49 32 +03 23 20";"STF 2828 BC";"2020";"66";39;3.5;9.96;9.99;0.03;""
"HD 207593";"Cyg";"71734";"21 49 24 +30 45 14";"STF 2829";"2015";"31";15;17.1;8.91;9.66;0.75;""
"HD 207742";"Peg";"127109";"21 51 11 +03 06 24";"STF 2830";"2014";"10";237;27.2;8.88;11.86;2.98;""
"HD 207772";"Peg";"127111";"21 51 18 +08 20 50";"STF 2831";"2016";"24";355;14.5;8.61;11.52;2.91;""
"";"Cyg";"33781";"21 49 14 +50 30 54";"STF 2832 AB";"2023";"38";213;13.1;7.77;8.32;0.55;""
"";"Cyg";"33781";"21 49 14 +50 30 54";"STF 2832 AC";"2018";"15";321;45.8;7.77;11.00;3.23;""
"";"Cyg";"33780";"21 49 14 +50 30 43";"STF 2832 BC";"2018";"15";335;51.5;8.32;11.00;2.68;""
"HD 207862";"Peg";"127121";"21 51 57 +09 04 46";"STF 2833";"2020";"41";337;8.4;7.84;10.20;2.36;""
"HD 207859";"Peg";"107450";"21 51 40 +19 18 25";"STF 2834 AB";"2021";"32";298;4.3;6.93;9.89;2.96;""
"";"Cep";"19657";"21 48 03 +69 19 41";"STF 2835";"2016";"28";272;1.9;9.03;9.85;0.82;""
"HD 207826";"Cep";"19665";"21 49 08 +66 47 32";"STF 2836 AB";"2021";"26";155;11.7;6.53;10.36;3.83;""
"HD 207146";"Cep";"3606";"21 36 59 +82 55 16";"STF 2837";"2018";"88";269;3.2;8.84;9.36;0.52;"Y"
"HD 208177";"Aqr";"145735";"21 54 36 -03 18 04";"STF 2838 AB";"2015";"57";183;16.0;6.29;9.52;3.23;""
"NSV13909";"Cep";"33819";"21 52 01 +55 47 48";"STF 2840 AB";"2024";"112";197;17.6;5.64;6.42;0.78;""
"";"Cep";"33819";"21 52 01 +55 47 48";"STF 2840 AC";"2015";"5";345;54.9;5.64;13.10;7.46;""
"HD 208202";"Peg";"107489";"21 54 17 +19 43 05";"STF 2841 A,BC";"2018";"82";110;22.4;6.45;7.99;1.54;""
"HD 208036";"Cep";"19679";"21 51 09 +64 01 18";"STF 2842";"2015";"18";102;3.5;8.26;10.75;2.49;""
"HD 208132";"Cep";"19686";"21 51 37 +65 45 10";"STF 2843 AB";"2022";"153";151;1.3;7.01;7.28;0.27;""
"";"Cep";"19686";"21 51 37 +65 45 10";"STF 2843 AC";"2015";"14";277;54.7;7.01;11.01;4.00;""
"HD 208141";"Cep";"19687";"21 51 48 +64 53 60";"STF 2844";"2017";"19";260;11.9;6.95;9.98;3.03;""
"HD 208185";"Cep";"19694";"21 52 21 +63 06 04";"STF 2845 AB";"2022";"40";173;2.0;8.07;8.20;0.13;""
"HD 208395";"Cyg";"51429";"21 54 50 +45 47 30";"STF 2846 AB";"2016";"30";266;3.6;8.43;10.30;1.87;""
"";"Cyg";"51429";"21 54 50 +45 47 30";"STF 2846 AC";"2016";"11";155;33.2;8.43;10.90;2.47;""
"";"Cyg";"51429";"21 54 50 +45 47 30";"STF 2846 AD";"2016";"2";87;3.4;8.43;"";"";""
"HD 208690";"Aqr";"145777";"21 58 08 -03 29 23";"STF 2847";"2016";"97";126;0.7;7.73;9.59;1.86;""
"HD 208718";"Peg";"127196";"21 58 01 +05 56 25";"STF 2848";"2024";"108";56;10.8;7.21;7.73;0.52;""
"";"Peg";"90132";"21 57 43 +20 14 30";"STF 2849";"2016";"45";243;1.7;8.69;10.37;1.68;""
"OU Peg";"Peg";"90155";"21 59 50 +23 56 27";"STF 2850";"2023";"18";264;2.8;7.00;11.00;4.00;""
"HD 209184";"Aqr";"164820";"22 01 41 -11 59 30";"STF 2851 AB";"2016";"42";121;19.1;8.74;9.07;0.33;""
"";"Aqr";"164820";"22 01 41 -11 59 30";"STF 2851 AC";"2015";"12";137;71.1;8.74;10.74;2.00;""
"HD 235692";"Cyg";"33966";"22 00 35 +54 10 23";"STF 2852";"2018";"29";172;7.9;9.97;10.24;0.27;""
"HD 209328";"Cep";"19787";"21 59 47 +67 58 27";"STF 2853 AB";"2019";"26";188;3.2;8.09;10.19;2.10;""
"HD 209601";"Peg";"107633";"22 04 23 +13 38 53";"STF 2854";"2022";"221";84;1.5;7.77;7.89;0.12;""
"HD 209697";"Aqr";"145859";"22 05 20 -01 25 27";"STF 2855 AB";"2015";"38";305;25.3;8.34;10.26;1.92;""
"";"Aqr";"145859";"22 05 20 -01 25 27";"STF 2855 AC";"2016";"18";117;84.9;8.34;10.80;2.46;""
"HD 209795";"Peg";"127289";"22 05 50 +04 51 54";"STF 2856";"2016";"63";195;1.3;8.36;9.13;0.77;""
"HD 209845";"Peg";"127297";"22 06 11 +10 05 36";"STF 2857";"2016";"46";113;19.9;7.14;9.80;2.66;""
"HD 205114";"UMi";"3607";"21 31 09 +86 52 19";"STF 2858";"2015";"41";157;14.4;9.36;9.59;0.23;""
"";"Peg";"90219";"22 05 59 +20 36 21";"STF 2859";"2020";"34";344;3.8;10.01;10.65;0.64;""
"HD 209677";"Cep";"19818";"22 03 14 +60 50 52";"STF 2860 AB";"2017";"71";257;13.3;7.91;9.23;1.32;""
"";"Cep";"19818";"22 03 14 +60 50 52";"STF 2860 AC";"2015";"8";279;27.4;7.91;13.20;5.29;""
"HD 209859";"Peg";"90222";"22 06 01 +20 48 12";"STF 2861";"2024";"69";220;7.1;8.14;8.64;0.50;""
"HD 209965";"Aqr";"127306";"22 07 07 +00 34 13";"STF 2862";"2023";"121";96;2.5;8.04;8.41;0.37;""
"Kurhah";"Cep";"19827";"22 03 47 +64 37 41";"STF 2863 AB";"2024";"327";275;8.1;4.45;6.40;1.95;"Y"
"";"Cep";"19827";"22 03 47 +64 37 41";"STF 2863 AC";"2014";"6";208;112.7;4.45;12.60;8.15;""
"HD 209989";"Cep";"19844";"22 04 21 +70 12 47";"STF 2865";"2015";"52";199;29.6;8.69;9.48;0.79;""
"";"Lac";"51697";"22 09 17 +40 39 26";"STF 2866";"2016";"24";55;9.2;9.61;12.10;2.49;""
"";"Peg";"127339";"22 10 03 +07 57 13";"STF 2867 AB";"2020";"47";208;10.6;8.31;9.31;1.00;""
"";"Peg";"";"22 10 03 +07 57 04";"STF 2867 BC";"2015";"6";247;6.3;9.31;13.80;4.49;""
"HD 210342";"Peg";"90274";"22 09 22 +22 32 47";"STF 2868";"2023";"73";351;1.1;8.87;9.38;0.51;""
"HD 210461";"Peg";"107707";"22 10 22 +14 37 48";"STF 2869";"2020";"19";254;20.8;6.33;12.40;6.07;""
"HD 210352";"Cep";"19876";"22 08 00 +61 07 22";"STF 2870";"2019";"29";271;5.8;8.85;9.64;0.79;""
"HD 210432";"Cep";"34101";"22 08 36 +59 17 22";"STF 2872 A,BC";"2023";"68";316;22.1;7.14;7.98;0.84;""
"";"Cep";"34101";"22 08 36 +59 17 22";"STF 2872 AD";"2014";"13";153;117.3;7.14;11.77;4.63;""
"";"Cep";"34100";"22 08 34 +59 17 38";"STF 2872 BC";"2023";"92";296;0.8;7.98;8.00;0.02;"Y"
"HD 209942";"Cep";"3673";"21 58 14 +82 52 11";"STF 2873 AB";"2024";"151";65;13.7;7.00;7.47;0.47;"Y"
"";"Cep";"3673";"21 58 14 +82 52 11";"STF 2873 AC";"2015";"5";200;136.1;7.00;13.00;6.00;""
"";"Cep";"10247";"22 06 22 +74 29 44";"STF 2874";"2016";"20";149;9.8;9.62;11.24;1.62;""
"HD 210912";"Aqr";"145951";"22 13 44 -07 48 33";"STF 2875";"2015";"11";42;14.9;9.35;12.20;2.85;""
"HD 210772";"Lac";"72119";"22 11 59 +37 39 04";"STF 2876";"2020";"42";66;11.8;8.06;9.81;1.75;""
"HD 211076";"Peg";"107756";"22 14 18 +17 11 22";"STF 2877 AB";"2024";"117";24;24.5;6.65;9.23;2.58;""
"";"Peg";"107756";"22 14 18 +17 11 22";"STF 2877 AC";"2016";"12";44;97.3;6.65;12.42;5.77;""
"";"Peg";"107756";"22 14 18 +17 11 22";"STF 2877 AD";"2016";"15";309;101.2;6.65;11.31;4.66;""
"";"Peg";"";"22 14 19 +17 11 41";"STF 2877 BC";"2016";"9";50;75.5;9.23;12.42;3.19;""
"";"Peg";"";"22 14 19 +17 11 41";"STF 2877 BD";"2016";"14";296;97.9;9.23;11.31;2.08;""
"HD 211048";"Peg";"127402";"22 14 29 +07 58 34";"STF 2878 AB";"2020";"180";115;1.5;6.94;8.11;1.17;""
"";"Peg";"127402";"22 14 29 +07 58 34";"STF 2878 AC";"2014";"14";119;69.0;6.94;10.68;3.74;""
"";"Peg";"127402";"22 14 29 +07 58 34";"STF 2878 AD";"2014";"10";274;124.9;6.94;10.78;3.84;""
"V447 Cep";"Cep";"19921";"22 10 60 +63 23 58";"STF 2879 AB";"2021";"53";233;0.8;7.99;8.26;0.27;""
"";"Cep";"19921";"22 10 60 +63 23 58";"STF 2879 AC";"2015";"8";260;29.2;7.99;11.91;3.92;""
"HD 210885";"Cep";"34156";"22 11 48 +59 43 15";"STF 2880";"2019";"28";354;4.2;7.43;9.30;1.87;""
"HD 211139";"Peg";"90348";"22 14 35 +29 34 21";"STF 2881";"2022";"278";75;1.3;7.65;8.24;0.59;"Y"
"";"Lac";"72159";"22 14 16 +37 44 45";"STF 2882";"2021";"40";148;3.4;9.60;9.72;0.12;""
"HD 210884";"Cep";"19922";"22 10 39 +70 07 57";"STF 2883";"2024";"59";252;14.8;5.56;8.56;3.00;""
"HD 211014";"Cep";"19935";"22 12 13 +63 44 19";"STF 2884";"2021";"25";143;2.1;8.03;9.58;1.55;""
"HD 211288";"Aqr";"145985";"22 16 15 -07 41 37";"STF 2885 AB";"2016";"16";92;17.6;9.16;11.28;2.12;""
"HD 211264";"Lac";"51799";"22 14 43 +49 21 15";"STF 2886 AB";"2016";"29";108;20.8;7.63;10.12;2.49;""
"HD 211477";"Aqr";"";"22 17 21 -00 42 17";"STF 2887";"2016";"50";30;7.7;9.85;9.93;0.08;""
"";"Peg";"90375";"22 16 20 +26 16 16";"STF 2889";"2016";"21";198;2.3;8.49;10.15;1.66;""
"HD 211337";"Lac";"51809";"22 15 11 +49 52 31";"STF 2890 AB";"2019";"45";11;9.4;9.42;9.71;0.29;""
"";"Lac";"51809";"22 15 11 +49 52 31";"STF 2890 AC";"2019";"24";278;73.1;9.42;9.40;0.02;""
"HD 211495";"Lac";"51826";"22 16 27 +47 58 33";"STF 2891 AB";"2020";"25";308;12.8;8.83;9.79;0.96;""
"HD 211719";"Aqr";"164997";"22 19 18 -10 47 25";"STF 2892 AB";"2016";"14";56;11.6;8.83;11.31;2.48;""
"";"Aqr";"164997";"22 19 18 -10 47 25";"STF 2892 AC";"2016";"16";258;38.7;8.83;9.88;1.05;""
"NSV14078";"Cep";"10284";"22 12 53 +73 18 26";"STF 2893";"2024";"78";346;28.8;6.19;7.91;1.72;""
"HD 211797";"Lac";"72228";"22 18 56 +37 46 09";"STF 2894 AB";"2020";"79";194;15.8;6.21;8.85;2.64;""
"";"Lac";"72228";"22 18 56 +37 46 09";"STF 2894 AC";"2015";"5";248;48.5;6.21;13.50;7.29;""
"";"Lac";"72228";"22 18 56 +37 46 09";"STF 2894 AD";"2015";"10";177;226.2;6.21;11.17;4.96;""
"";"Lac";"";"22 18 56 +37 45 54";"STF 2894 BD";"2015";"13";176;211.0;8.85;11.17;2.32;""
"2 Lac";"Peg";"90436";"22 20 45 +24 57 25";"STF 2895 AB";"2017";"94";48;14.0;8.49;9.95;1.46;""
"";"Peg";"90436";"22 20 45 +24 57 25";"STF 2895 AC";"2015";"14";142;122.0;8.49;11.47;2.98;""
"";"Peg";"";"22 20 50 +24 55 48";"STF 2895 CD";"2015";"18";76;11.6;11.47;11.50;0.03;""
"HD 211880";"Cep";"19993";"22 18 28 +63 13 22";"STF 2896";"2015";"30";241;21.3;7.80;8.57;0.77;""
"";"Peg";"107857";"22 21 49 +15 15 10";"STF 2897";"2018";"35";98;16.9;9.48;10.37;0.89;""
"HD 212187";"Peg";"107862";"22 22 18 +11 04 49";"STF 2898";"2016";"32";283;12.6;9.13;10.36;1.23;""
"HD 212226";"Peg";"127485";"22 22 34 +06 28 24";"STF 2899 AB";"2020";"15";34;19.7;7.30;11.20;3.90;""
"33 Peg";"Peg";"90462";"22 23 40 +20 50 54";"STF 2900 AB";"2017";"134";1;1.0;6.28;9.18;2.90;"Y"
"";"Peg";"90462";"22 23 40 +20 50 54";"STF 2900 AC";"2015";"98";306;92.7;6.28;8.54;2.26;""
"HD 212472";"Peg";"127509";"22 24 27 +03 49 06";"STF 2901 AB";"2016";"44";149;3.3;9.22;10.05;0.83;""
"HD 212468";"Lac";"51957";"22 23 34 +45 20 60";"STF 2902 AB";"2016";"66";88;6.5;7.62;8.22;0.60;""
"";"Lac";"51957";"22 23 34 +45 20 60";"STF 2902 AC";"2015";"11";47;124.2;7.62;12.21;4.59;""
"";"Lac";"";"22 23 43 +45 22 25";"STF 2902 CD";"2015";"11";73;8.0;12.50;13.30;0.80;""
"HD 212391";"Cep";"20034";"22 21 45 +66 42 23";"STF 2903";"2021";"77";97;4.1;7.13;7.80;0.67;""
"HD 212838";"Aqr";"146094";"22 27 10 -01 46 29";"STF 2904";"2016";"34";311;8.3;9.63;10.14;0.51;""
"HD 212873";"Peg";"107924";"22 27 13 +15 09 13";"STF 2905";"2021";"70";285;3.3;9.28;9.34;0.06;""
"HD 212883";"Lac";"72344";"22 26 46 +37 26 37";"STF 2906";"2021";"27";1;4.3;6.46;9.64;3.18;""
"HD 213067";"Aqr";"165111";"22 29 03 -09 56 09";"STF 2907 AB";"2015";"23";157;36.0;8.67;9.55;0.88;""
"";"Aqr";"165111";"22 29 03 -09 56 09";"STF 2907 AC";"2015";"13";232;50.6;8.67;11.63;2.96;""
"";"Aqr";"165112";"22 29 04 -09 56 42";"STF 2907 BC";"2015";"14";272;53.7;9.55;11.63;2.08;""
"HD 213014";"Peg";"107941";"22 28 12 +17 15 48";"STF 2908";"2021";"59";114;9.1;7.74;9.68;1.94;""
"Zet1 Aqr";"Aqr";"165111";"22 28 50 -00 01 12";"STF 2909 AB";"2024";"1203";154;2.3;4.34;4.49;0.15;"Y"
"HD 213013";"Peg";"90526";"22 28 13 +23 31 57";"STF 2910";"2019";"118";332;5.8;9.05;9.67;0.62;""
"37 Peg";"Peg";"127551";"22 29 58 +04 25 54";"STF 2912 AB";"2023";"382";294;0.3;5.75;7.26;1.51;"Y"
"";"Peg";"146126";"22 29 57 +04 25 54";"STF 2912 Ba,Bb";"2023";"16";288;0.0;7.84;8.22;0.38;"Y"
"HD 213293";"Aqr";"146130";"22 30 33 -08 06 53";"STF 2913";"2018";"71";328;8.1;7.78;8.60;0.82;""
"";"Aqr";"";"22 32 27 -10 56 26";"STF 2914 Aa,Ab";"1831";"1";334;2.0;8.70;16.60;7.90;""
"HD 213563";"Aqr";"165153";"22 32 27 -10 56 26";"STF 2914 AB";"2015";"10";240;20.6;9.36;12.11;2.75;""
"";"Aqr";"165153";"22 32 27 -10 56 26";"STF 2914 AC";"2015";"9";243;29.7;9.36;12.30;2.94;""
"";"Aqr";"";"22 32 25 -10 56 37";"STF 2914 BC";"2016";"11";250;9.2;12.20;12.20;0.00;""
"";"Aqr";"";"22 32 30 -10 56 35";"STF 2914 Ea,Eb";"2016";"1";64;2.0;14.30;17.70;3.40;""
"HD 213609";"Peg";"127585";"22 32 34 +07 25 06";"STF 2915 AB";"2017";"114";125;15.2;9.46;9.52;0.06;""
"HD 213532";"Lac";"52101";"22 31 20 +41 13 07";"STF 2916 AB";"2020";"27";337;44.4;8.17;10.04;1.87;""
"";"Lac";"52101";"22 31 20 +41 13 07";"STF 2916 AC";"2015";"8";340;46.0;8.17;10.98;2.81;""
"";"Lac";"";"22 31 19 +41 13 47";"STF 2916 BC";"2015";"27";32;3.7;10.04;10.98;0.94;""
"";"Lac";"";"22 31 19 +41 13 47";"STF 2916 BD";"2015";"8";115;16.7;10.04;12.40;2.36;""
"HD 213495";"Lac";"34534";"22 30 36 +53 31 43";"STF 2917 AB";"2020";"78";69;4.7;8.28;8.56;0.28;""
"";"Lac";"34534";"22 30 36 +53 31 43";"STF 2917 AC";"2015";"4";187;90.2;8.28;12.87;4.59;""
"HD 213557";"Lac";"34541";"22 31 15 +50 52 20";"STF 2918";"2016";"24";238;1.7;7.99;9.43;1.44;""
"";"Peg";"";"22 33 08 +21 11 05";"STF 2919";"2015";"36";251;21.8;10.18;11.10;0.92;""
"HD 213892";"Peg";"127609";"22 34 32 +04 13 21";"STF 2920 AB";"2024";"75";143;13.6;7.55;8.85;1.30;""
"";"Peg";"127609";"22 34 32 +04 13 21";"STF 2920 AC";"2014";"10";60;15.2;7.55;13.40;5.85;""
"HD 214129";"Aqr";"146187";"22 36 12 +00 10 07";"STF 2921 AB";"2015";"15";237;30.0;9.95;11.61;1.66;""
"";"Aqr";"146187";"22 36 12 +00 10 07";"STF 2921 AC";"2015";"13";175;84.9;9.95;11.24;1.29;""
"8 Lac";"Lac";"72509";"22 35 52 +39 38 04";"STF 2922 AB";"2023";"172";186;22.5;5.66;6.29;0.63;""
"";"Lac";"72508";"22 35 52 +39 37 41";"STF 2922 BC";"2016";"49";154;28.3;6.29;10.38;4.09;""
"HD 214019";"Cep";"10418";"22 33 17 +70 22 25";"STF 2923 AB";"2024";"50";47;9.5;6.32;9.24;2.92;""
"";"Cep";"10418";"22 33 17 +70 22 25";"STF 2923 AC";"2015";"5";148;96.2;6.32;12.43;6.11;""
"";"Cep";"20150";"22 33 03 +69 54 48";"STF 2924 AB";"2023";"152";246;0.5;7.82;6.28;1.54;"Y"
"";"Cep";"20150";"22 33 03 +69 54 48";"STF 2924 AB,C";"2014";"6";197;125.1;6.06;12.80;6.74;""
"HD 213973";"Cep";"20150";"22 33 03 +69 54 48";"STF 2924 AB,D";"2014";"6";197;188.6;6.06;11.90;5.84;""
"HD 214423";"Peg";"127645";"22 37 53 +05 54 26";"STF 2925";"2016";"51";3;7.2;9.66;10.35;0.69;""
"63 Aqr";"Lac";"72546";"22 37 28 +38 54 42";"STF 2926";"2020";"35";335;21.5;9.10;9.54;0.44;""
"";"Cep";"3755";"22 29 28 +80 50 24";"STF 2927";"2016";"25";313;16.3;9.39;10.67;1.28;""
"NV Aqr";"Aqr";"165218";"22 39 35 -12 36 55";"STF 2928 AB";"2021";"183";279;3.0;8.63;8.78;0.15;""
"";"Aqr";"165218";"22 39 35 -12 36 55";"STF 2928 AC";"1999";"4";255;111.8;8.63;12.97;4.34;""
"HD 214611";"Peg";"108073";"22 39 19 +10 32 49";"STF 2929";"2016";"27";359;2.0;10.00;10.13;0.13;""
"HD 214641";"Peg";"127668";"22 39 28 +07 10 24";"STF 2930";"2016";"31";76;21.5;9.06;10.39;1.33;""
"HD 214893";"Peg";"108100";"22 41 18 +13 10 31";"STF 2931 AB";"2016";"38";149;4.5;9.13;10.15;1.02;""
"";"Peg";"108100";"22 41 18 +13 10 31";"STF 2931 AC";"2015";"7";348;38.3;9.13;14.30;5.17;""
"";"Peg";"90711";"22 41 28 +30 02 50";"STF 2932 AB";"2020";"47";283;22.2;9.32;9.44;0.12;""
"";"Peg";"90711";"22 41 28 +30 02 50";"STF 2932 AC";"2015";"14";13;30.0;9.32;12.49;3.17;""
"";"Peg";"";"22 42 50 +11 00 02";"STF 2933";"2016";"16";217;4.2;10.30;11.50;1.20;""
"";"Peg";"191331";"22 41 52 +21 25 53";"STF 2934 Aa,Ab";"2015";"2";38;0.3;8.64;"";"";""
"HD 214913";"Peg";"90719";"22 41 52 +21 25 53";"STF 2934 AB";"2021";"236";55;1.4;8.64;9.55;0.91;""
"HD 215114";"Aqr";"146271";"22 43 03 -08 18 41";"STF 2935 AB";"2020";"115";306;2.4;6.79;7.88;1.09;""
"";"Aqr";"146271";"22 43 03 -08 18 41";"STF 2935 AC";"2015";"10";356;70.2;6.79;11.37;4.58;""
"";"Aqr";"146271";"22 43 03 -08 18 41";"STF 2935 AD";"2015";"8";278;75.0;6.79;14.17;7.38;""
"HD 215129";"Aqr";"127707";"22 42 58 +01 13 02";"STF 2936";"2020";"35";50;4.4;7.04;9.60;2.56;""
"HD 215415";"Aqr";"146295";"22 45 05 -02 39 42";"STF 2938 A,BC";"2021";"46";342;19.9;9.41;9.55;0.14;""
"HD 215449";"Aqr";"146296";"22 45 21 -09 38 40";"STF 2939";"2017";"32";63;11.0;7.44;9.30;1.86;""
"HD 215223";"Cep";"10460";"22 41 17 +72 43 39";"STF 2940";"2021";"28";138;2.7;9.02;9.89;0.87;""
"HD 215578";"Peg";"108160";"22 45 58 +19 15 01";"STF 2941";"2016";"46";258;14.8;7.62;10.36;2.74;""
"HD 215359";"Lac";"72675";"22 44 05 +39 27 56";"STF 2942 AB";"2022";"65";277;2.8;6.18;8.94;2.76;""
"Tau1 Aqr";"Aqr";"165298";"22 47 43 -14 03 23";"STF 2943 AB";"2017";"58";127;21.0;5.68;9.57;3.89;""
"HD 215812";"Aqr";"146314";"22 47 50 -04 13 44";"STF 2944 AB";"2023";"441";311;1.8;7.30;7.68;0.38;"Y"
"";"Aqr";"146314";"22 47 50 -04 13 44";"STF 2944 AC";"2017";"123";85;60.6;7.30;8.58;1.28;""
"";"Aqr";"146314";"22 47 50 -04 13 44";"STF 2944 AD";"2000";"3";348;220.3;7.30;12.90;5.60;""
"";"Aqr";"146315";"22 47 50 -04 13 44";"STF 2944 BC";"2021";"89";84;62.5;7.68;8.58;0.90;""
"HD 216109";"Peg";"72759";"22 49 41 +31 18 39";"STF 2945";"2016";"49";300;4.2;9.06;9.11;0.05;""
"HD 216122";"Lac";"52401";"22 49 41 +40 30 55";"STF 2946";"2020";"91";262;5.4;8.12;8.25;0.13;""
"HD 216172";"Cep";"20259";"22 49 01 +68 34 12";"STF 2947 AB";"2021";"237";55;4.7;6.91;7.02;0.11;""
"";"Cep";"20259";"22 49 01 +68 34 12";"STF 2947 AC";"2015";"14";208;122.6;6.91;12.48;5.57;""
"";"Cep";"20260";"22 49 02 +68 34 15";"STF 2947 BC";"1999";"4";208;120.7;7.02;10.40;3.38;""
"HD 216227";"Cep";"20267";"22 49 36 +66 33 14";"STF 2948";"2019";"38";3;2.6;7.26;8.60;1.34;""
"";"Peg";"90839";"22 51 56 +30 01 41";"STF 2949 AB";"2016";"26";182;11.4;9.65;10.69;1.04;""
"HD 216380";"Cep";"20281";"22 51 23 +61 41 48";"STF 2950 AB";"2022";"201";270;1.1;6.03;7.08;1.05;"Y"
"";"Cep";"20281";"22 51 23 +61 41 48";"STF 2950 AC";"2017";"15";354;39.2;6.03;11.05;5.02;""
