"name";"cst";"SAO";"coord";"wds_name";"last";"obs";"pa";"sep";"m1";"m2";"d_mag";"orb"
"";"Per";"56056";"02 59 33 +37 52 41";"HO 219 DF";"2015";"7";47;38.1;8.89;13.71;4.82;""
"";"Per";"56056";"02 59 33 +37 52 41";"HO 219 DG";"2021";"13";187;49.9;8.89;12.46;3.57;""
"";"Eri";"130229";"02 59 37 -09 24 60";"A 455 AB";"2016";"5";315;3.4;8.51;12.90;4.39;""
"HD 18646";"Eri";"130229";"02 59 37 -09 24 60";"HJ 3545 AC";"2016";"13";68;44.2;8.51;10.41;1.90;""
"Zet For";"For";"168209";"02 59 36 -25 16 27";"LDS 3446";"2016";"9";288;176.0;5.74;13.06;7.32;""
"HD 18596";"Cet";"110888";"02 59 41 +09 38 07";"HDS 381";"2012";"7";148;0.4;8.70;11.89;3.19;""
"HD 18555";"Ari";"75676";"02 59 51 +27 18 05";"HO 13";"2021";"10";156;2.8;7.54;12.50;4.96;""
"50 Ari";"Ari";"93229";"03 00 32 +18 00 18";"STT 49 AB";"2021";"43";47;2.3;6.80;9.92;3.12;""
"";"Ari";"93229";"03 00 32 +18 00 18";"STT 49 AC";"2015";"5";208;147.1;6.80;12.87;6.07;""
"HD 18549";"Per";"38504";"03 00 38 +47 53 06";"A 1529";"2017";"23";170;0.2;8.10;9.68;1.58;"Y"
"V798 Cas";"Cas";"23761";"03 00 54 +59 39 57";"STTA 31";"2019";"32";231;73.9;7.33;8.03;0.70;""
"HD 18537";"Per";"23763";"03 00 52 +52 21 06";"STF 331";"2019";"82";85;12.0;5.21;6.17;0.96;""
"HD 18912";"Eri";"216134";"03 00 53 -45 16 49";"HDS 384";"2018";"3";200;0.3;8.69;10.36;1.67;""
"";"Per";"38507";"03 01 05 +47 14 43";"A 1283";"2016";"7";106;3.2;8.75;13.70;4.95;""
"HD 18518";"Cas";"23764";"03 01 10 +59 02 10";"STF 329";"2021";"31";274;16.0;8.66;10.36;1.70;""
"HD 18715";"Per";"56095";"03 01 29 +32 24 46";"STF 336";"2023";"68";8;8.7;6.96;8.27;1.31;""
"HD 18804";"Ari";"75695";"03 02 14 +23 25 40";"COU 681";"2014";"4";115;0.7;8.60;12.45;3.85;""
"HD 18751";"Per";"38525";"03 02 17 +41 23 46";"STF 337 AB";"2016";"29";163;17.6;7.99;9.34;1.35;""
"";"Per";"38525";"03 02 17 +41 23 46";"WAL 20 AC";"2015";"23";209;97.9;7.99;8.89;0.90;""
"The Hyi";"Hyi";"255945";"03 02 15 -71 54 09";"FIN 360";"1961";"1";179;0.1;6.30;6.30;0.00;""
"";"Ari";"75696";"03 02 26 +26 36 33";"LAF 29 AB";"2004";"1";166;7.6;5.00;22.00;17.00;""
"";"Ari";"75696";"03 02 26 +26 36 33";"LAF 29 AC";"2004";"1";208;8.0;5.00;20.70;15.70;""
"";"Ari";"75696";"03 02 26 +26 36 33";"LAF 29 AD";"2004";"1";53;10.4;5.00;20.10;15.10;""
"HD 18565";"Cas";"12571";"03 02 28 +64 22 58";"HDS 388";"2009";"2";318;0.4;8.43;11.62;3.19;""
"Rho2 Eri";"Eri";"130254";"03 02 42 -07 41 08";"BU 11";"2002";"32";63;1.4;5.40;8.90;3.50;""
"HD 18975";"Eri";"130256";"03 03 02 -02 05 11";"STF 341 AB";"2020";"33";221;8.7;7.57;9.97;2.40;""
"HD 18830";"Per";"38532";"03 03 11 +41 20 07";"COU 1381";"2015";"6";74;0.3;8.50;10.77;2.27;""
"HD 19492";"Hyi";"255947";"03 03 21 -70 28 37";"HJ 3552";"2016";"13";1;15.6;8.54;11.66;3.12;""
"";"Ari";"75711";"03 03 29 +23 03 41";"HDS 389 AB";"2022";"38";27;0.0;7.29;9.02;1.73;"Y"
"HD 18940";"Ari";"75711";"03 03 29 +23 03 41";"MET 20 AC";"2012";"2";209;4.5;5.50;10.71;5.21;""
"HD 19063";"Eri";"148739";"03 03 32 -10 58 29";"BU 1174";"2018";"10";221;0.6;7.24;10.96;3.72;"Y"
"HD 19265";"Hor";"232976";"03 03 28 -57 31 31";"B 682";"2016";"6";80;3.1;8.80;12.50;3.70;""
"HD 18900";"Per";"56117";"03 03 36 +36 26 31";"BUP 37 AB";"2015";"29";268;99.8;7.75;9.95;2.20;""
"";"Per";"56117";"03 03 36 +36 26 31";"COU 869 AC";"2016";"5";106;5.1;7.75;13.00;5.25;""
"HD 18576";"Cas";"4808";"03 03 47 +70 39 26";"HJ 2164";"2016";"25";320;5.5;8.71;10.45;1.74;""
"HD 19096";"Eri";"168268";"03 03 47 -21 21 41";"HJ 3548";"2016";"19";125;12.2;7.54;11.17;3.63;""
"";"Ari";"75713";"03 03 60 +28 30 33";"A 1824 AB";"2021";"16";276;0.3;8.49;10.05;1.56;""
"HD 18984";"Ari";"75713";"03 03 60 +28 30 33";"STF 339 AB,C";"2021";"22";327;13.6;8.24;11.19;2.95;""
"HD 18757";"Cas";"12587";"03 04 10 +61 42 21";"KUI 11 AB";"2015";"7";314;70.7;6.64;11.45;4.81;""
"HD 19330";"Hor";"232983";"03 04 33 -51 19 20";"DUN 10 AB";"2015";"25";69;39.9;7.61;8.54;0.93;""
"HD 18800";"Cas";"12589";"03 04 39 +63 45 47";"STF 335";"2015";"37";161;21.5;8.65;9.36;0.71;""
"HD 19253";"For";"";"03 04 43 -34 10 48";"WHI 4";"1987";"1";15;0.2;8.80;"";"";""
"";"Per";"23789";"03 04 48 +53 30 23";"WRH 29 Aa,Ab";"2007";"71";246;0.1;3.60;3.80;0.20;"Y"
"Gam Per";"Per";"23789";"03 04 48 +53 30 23";"HJ 2170 AB";"2016";"9";329;55.2;2.93;10.80;7.87;""
"HD 19059";"Per";"56136";"03 04 57 +34 46 13";"HU 812";"2009";"9";25;0.3;8.30;12.30;4.00;""
"HD 19137";"Ari";"93264";"03 05 04 +10 47 24";"TDS 2438";"2018";"4";115;0.5;8.50;9.21;0.71;""
"52 Ari";"Eri";"216162";"03 05 18 -40 59 03";"HDS 391";"2023";"10";106;0.1;7.91;9.58;1.67;"Y"
"";"Ari";"75723";"03 05 27 +25 15 19";"STF 346 AB";"2024";"163";259;0.5;6.21;6.19;0.02;"Y"
"HD 19091";"Per";"38564";"03 05 46 +43 42 09";"BU 1175";"2020";"24";274;0.7;7.23;8.80;1.57;""
"";"Per";"56147";"03 05 46 +32 01 51";"HDS 393 Aa,Ab";"2015";"4";13;0.6;7.98;11.17;3.19;""
"HD 19132";"Per";"56147";"03 05 46 +32 01 51";"ES 326 AB";"2016";"9";35;105.2;7.98;10.99;3.01;""
"HD 19385";"For";"";"03 05 46 -36 55 36";"RST 2295";"2016";"4";334;1.3;8.10;12.20;4.10;""
"HD 18438";"Cep";"4810";"03 06 08 +79 25 07";"STF 320";"2020";"34";232;4.6;5.72;9.15;3.43;""
"HD 19313";"Eri";"";"03 06 04 -13 26 06";"BU 527 AB";"2019";"37";99;1.4;8.20;8.88;0.68;""
"";"Eri";"";"03 06 04 -13 26 06";"FOX 9022 AC";"2015";"5";322;59.2;8.20;12.46;4.26;""
"";"Ari";"";"03 06 18 +25 15 00";"L 57";"1910";"1";41;1.5;7.50;8.00;0.50;""
"";"Ari";"75737";"03 06 38 +20 38 22";"STF 350";"2016";"24";119;16.4;8.81;10.51;1.70;""
"";"Eri";"130284";"03 06 33 -06 05 19";"RST 4223 AB";"2018";"4";231;15.2;5.44;12.80;7.36;""
"HD 19196";"Per";"38580";"03 06 45 +43 31 42";"A 1531 AB";"2016";"11";246;3.6;8.81;11.70;2.89;""
"";"Per";"38580";"03 06 45 +43 31 42";"KUI 12 AC";"2016";"10";177;47.2;8.81;10.95;2.14;""
"HD 19383";"Eri";"148772";"03 06 42 -13 19 08";"STF 356";"2016";"23";13;15.5;8.15;10.26;2.11;""
"HD 19174";"Per";"";"03 06 48 +45 45 03";"ES 558";"2020";"17";0;8.4;7.65;10.62;2.97;""
"HD 19346";"Cet";"110978";"03 06 47 +02 42 52";"HDS 395";"1991";"1";285;0.4;8.07;11.26;3.19;""
"53 Ari";"Cep";"486";"03 07 19 +80 25 10";"HU 1049";"2016";"5";33;1.1;8.86;10.74;1.88;""
"BN Hyi";"Hyi";"255962";"03 07 32 -78 59 21";"HJ 3568";"2015";"24";225;15.2;5.70;7.70;2.00;""
"V800 Cas";"Cas";"4824";"03 07 35 +75 48 13";"HJ 2166 AB";"2021";"15";250;61.9;7.35;10.52;3.17;""
"";"Cas";"4824";"03 07 35 +75 48 13";"HJ 2166 AC";"2021";"13";194;62.8;7.35;11.01;3.66;""
"";"Cas";"4824";"03 07 35 +75 48 13";"HJ 2166 AD";"2016";"11";141;64.9;7.35;12.29;4.94;""
"HD 19289";"Per";"56178";"03 07 39 +36 37 03";"ENG 11 AB";"2016";"17";259;136.4;7.44;9.15;1.71;""
"HD 19357";"Per";"56185";"03 07 59 +35 56 52";"HO 499";"2016";"14";235;1.9;8.66;11.88;3.22;""
"";"Per";"38592";"03 08 10 +40 57 20";"LAB 2 Aa,Ab";"2010";"119";304;0.1;2.12;4.60;2.48;"Y"
"";"Per";"38592";"03 08 10 +40 57 20";"BU 526 AB";"2018";"12";156;59.4;2.11;12.70;10.59;""
"";"Per";"38592";"03 08 10 +40 57 20";"BU 526 AD";"2018";"15";193;82.6;2.11;11.47;9.36;""
"";"Per";"38592";"03 08 10 +40 57 20";"DAL 46 AF";"2009";"3";111;93.2;2.11;13.70;11.59;""
"Algol";"Per";"38592";"03 08 10 +40 57 20";"BU 526 AC";"2018";"12";147;68.6;2.11;12.50;10.39;""
"";"Per";"38592";"03 08 10 +40 57 20";"BU 526 AE";"2009";"3";186;85.5;2.11;12.50;10.39;""
"";"Ari";"75749";"03 08 26 +26 19 51";"OSO 14";"2015";"4";83;10.5;8.05;16.45;8.40;""
"HD 19278";"Per";"23830";"03 08 30 +56 39 02";"A 975";"2016";"11";205;1.6;8.44;10.15;1.71;""
"HD 19542";"Eri";"130304";"03 08 27 -03 35 24";"BU 528 AC";"2016";"11";103;49.5;8.85;11.97;3.12;""
"HD 19716";"Hor";"233005";"03 08 40 -48 00 59";"HDS 399";"2023";"10";209;0.1;8.57;9.95;1.38;"Y"
"HD 19444";"Per";"56196";"03 08 46 +35 27 31";"STF 352 AB";"2021";"33";0;3.9;7.80;9.65;1.85;""
"HD 19570";"Eri";"130306";"03 08 45 -03 41 15";"STF 358";"2016";"20";349;15.2;9.00;11.56;2.56;""
"V801 Cas";"Cas";"12619";"03 08 54 +62 23 04";"HDS 400";"1991";"1";108;0.2;6.60;9.72;3.12;""
"Iot Per";"Per";"38597";"03 09 04 +49 36 48";"BUP 38";"2014";"3";125;154.4;4.05;12.40;8.35;""
"HD 19573";"Cet";"111006";"03 09 11 +07 27 38";"STFA 6";"2017";"44";163;81.0;7.66;7.84;0.18;""
"HD 19585";"Cet";"111009";"03 09 15 +03 14 34";"HDS 402";"1991";"1";262;0.6;8.15;12.05;3.90;""
"HD 19817";"Hor";"216189";"03 09 22 -48 57 46";"HDS 403";"2016";"11";171;19.6;8.18;9.82;1.64;""
"Kap Per";"Per";"38609";"03 09 30 +44 51 28";"ES 2596 AB";"2009";"4";319;44.1;3.89;13.50;9.61;""
"HD 19620";"Cet";"111013";"03 09 36 +05 12 11";"A 2030";"2022";"65";322;0.3;8.58;9.20;0.62;"Y"
"";"Eri";"130311";"03 09 42 -09 34 46";"MET 21";"2011";"5";150;5.3;6.70;17.27;10.57;""
"CP Oct";"Oct";"258330";"03 09 54 -83 31 54";"HJ 3582";"2023";"13";299;18.6;7.66;10.88;3.22;""
"HD 19616";"Ari";"75764";"03 10 07 +21 44 50";"BU 1030 AB";"2016";"88";102;0.8;7.81;9.67;1.86;"Y"
"";"Hor";"";"03 10 03 -63 54 49";"FIN 361 Aa,Ab";"2020";"19";75;0.2;7.35;7.59;0.24;"Y"
"HD 20060";"Hor";"248748";"03 10 03 -63 54 49";"HJ 3559 AB";"2015";"14";41;43.2;6.67;10.14;3.47;""
"HD 19797";"For";"168350";"03 10 15 -25 26 40";"HDS 406";"2021";"2";287;0.3;8.91;10.27;1.36;""
"HD 19539";"Per";"38618";"03 10 17 +47 31 41";"COU 2018";"2014";"4";77;1.1;8.57;11.97;3.40;""
"HD 19440";"Cas";"12635";"03 10 50 +63 47 16";"STF 349 AB";"2020";"57";323;5.9;7.92;8.59;0.67;""
"HD 19810";"Eri";"148810";"03 10 52 -11 07 30";"ENG 12 AB";"2015";"17";50;143.3;7.33;8.64;1.31;""
"";"Eri";"148814";"03 10 59 -11 05 60";"BUP 39 BC";"2015";"4";157;88.1;8.64;14.08;5.44;""
"HD 19537";"Per";"23856";"03 11 05 +55 43 59";"SCA 9 AB";"2020";"15";137;28.4;8.73;10.36;1.63;""
"";"Per";"23856";"03 11 05 +55 43 59";"SCA 9 AC";"2016";"9";243;55.1;8.73;11.59;2.86;""
"";"Ari";"75775";"03 11 14 +22 24 57";"H 5 117 AB";"2021";"25";321;33.1;8.58;10.59;2.01;""
"";"Cet";"75775";"03 11 10 +09 11 47";"LEP 12";"2000";"1";1;4.3;8.35;13.78;5.43;""
"";"Cet";"111033";"03 11 10 +07 10 27";"A 2031";"2016";"5";249;1.4;8.30;13.20;4.90;""
"HD 19836";"Eri";"130328";"03 11 19 -03 48 42";"BU 400";"2016";"15";55;25.5;5.30;12.10;6.80;""
"HD 19789";"Ari";"93327";"03 11 22 +13 02 52";"CHR 8";"1982";"1";23;0.5;6.12;"";"";""
"NSV1042";"Cep";"500";"03 11 43 +81 28 14";"STF 327 AB";"2016";"7";289;20.3;5.95;10.70;4.75;""
"Dalim";"For";"168373";"03 12 05 -28 59 15";"HJ 3555";"2017";"102";301;5.4;3.98;7.19;3.21;"Y"
"HD 19771";"Per";"56241";"03 12 10 +37 13 03";"STF 360";"2022";"157";124;3.0;8.02;8.29;0.27;"Y"
"HD 19784";"Per";"56243";"03 12 19 +36 59 47";"STF 361";"2021";"21";14;10.2;8.98;11.02;2.04;""
"";"Per";"38638";"03 12 26 +47 43 33";"BLL 11 AB";"2016";"7";337;16.5;6.50;12.70;6.20;""
"";"Per";"38638";"03 12 26 +47 43 33";"BUP 40 AC";"2016";"8";198;20.0;6.50;13.90;7.40;""
"HD 19808";"Per";"56244";"03 12 23 +34 59 32";"HO 501";"2015";"12";205;9.2;8.80;12.10;3.30;""
"";"Eri";"216209";"03 12 26 -44 25 11";"JC 8 AB";"2023";"139";231;0.2;6.42;7.36;0.94;"Y"
"HD 20121";"Eri";"216209";"03 12 26 -44 25 11";"HJ 3556 AB,C";"2017";"68";188;3.7;6.42;8.76;2.34;""
"HD 20735";"Hyi";"";"03 12 31 -77 54 55";"HDS 410";"2022";"5";17;0.3;8.58;11.55;2.97;""
"HD 19475";"Cas";"4846";"03 12 39 +71 33 21";"STT 50 AB";"2021";"133";143;1.0;8.43;8.46;0.03;"Y"
"";"Cas";"4846";"03 12 39 +71 33 21";"HJ 2172 AC";"2016";"6";298;27.9;8.43;13.00;4.57;""
"HD 19996";"Eri";"130354";"03 12 44 -02 54 26";"HJ 3554";"2016";"14";353;21.6;8.82;10.09;1.27;""
"94 Cet";"Cet";"130355";"03 12 46 -01 11 45";"HJ 663 AB";"2018";"27";195;2.3;5.06;11.00;5.94;"Y"
"";"Cet";"130355";"03 12 46 -01 11 45";"LAF 30 AC";"2005";"1";187;6.2;3.80;20.40;16.60;""
"";"Cet";"130355";"03 12 46 -01 11 45";"LAF 30 AD";"2005";"1";185;6.3;3.80;19.80;16.00;""
"";"Cet";"130355";"03 12 46 -01 11 45";"LAF 30 AE";"2005";"1";73;11.6;3.80;21.30;17.50;""
"HD 19822";"Per";"38648";"03 12 57 +44 17 15";"STT 51";"2024";"61";353;0.5;8.51;8.74;0.23;"Y"
"V683 Per";"Per";"56256";"03 13 03 +32 53 47";"LDS 9146 AB";"2015";"15";75;11.0;8.23;12.37;4.14;""
"";"Per";"56256";"03 13 03 +32 53 47";"LDS 9146 AC";"2015";"13";318;24.0;8.23;14.06;5.83;""
"HD 19923";"Per";"56265";"03 13 35 +39 08 42";"STF 364";"2023";"36";311;12.0;8.73;8.92;0.19;""
"";"Hor";"216222";"03 13 42 -45 35 42";"I 1482";"2015";"5";336;7.0;8.03;12.70;4.67;""
"HD 20449";"Ret";"248758";"03 13 42 -65 49 48";"HJ 3566";"2016";"12";38;13.4;8.53;11.58;3.05;""
"HD 20115";"Cet";"111062";"03 14 03 +00 44 21";"STF 367";"2023";"173";128;1.3;8.14;8.17;0.03;"Y"
"HD 20152";"Eri";"130369";"03 13 60 -08 34 25";"BU 529";"2019";"14";220;3.2;8.54;12.40;3.86;""
"";"Cas";"23886";"03 14 05 +59 33 48";"TRN 15 AB";"2001";"2";81;2.8;7.15;17.00;9.85;""
"HD 19992";"Per";"38669";"03 14 44 +48 34 33";"ES 2597";"2016";"11";197;10.6;8.20;11.10;2.90;""
"HD 20078";"Ari";"75806";"03 14 17 +22 57 14";"STF 366 AB";"2021";"35";34;43.2;6.88;10.43;3.55;""
"HD 20078";"Ari";"93351";"03 14 16 +18 20 32";"COU 359";"2015";"18";174;0.2;8.70;8.70;0.00;""
"HD 20114";"Ari";"75808";"03 14 50 +24 55 42";"POU 255";"2015";"6";189;11.4;8.63;12.10;3.47;""
"HD 20239";"Eri";"148855";"03 14 50 -14 26 36";"HJ 3557";"2016";"10";346;26.4;7.95;12.13;4.18;""
"HD 20485";"Ret";"233050";"03 14 53 -59 30 49";"HJ 3564";"2015";"6";279;33.4;6.90;12.17;5.27;""
"";"Cas";"4858";"03 15 08 +73 52 06";"HJ 2173";"2016";"7";162;43.3;8.53;13.07;4.54;""
"";"Ari";"93359";"03 15 08 +16 18 13";"ENG 13 AB,C";"2016";"20";186;174.0;8.91;8.50;0.41;""
"HD 20586";"Ret";"248764";"03 15 11 -64 26 38";"DUN 12 A,BC";"2016";"24";105;19.2;6.68;8.96;2.28;""
"HD 20544";"Ret";"233054";"03 15 33 -57 49 18";"LPO 4";"2015";"9";161;10.2;8.85;11.44;2.59;""
"HD 19968";"Cas";"12673";"03 15 38 +61 07 41";"HDS 413";"1991";"1";228;0.2;7.71;10.27;2.56;""
"HD 20054";"Per";"23904";"03 15 37 +52 44 59";"ES 768 AB";"2016";"7";315;76.0;8.66;11.71;3.05;""
"14 Eri";"Per";"23903";"03 15 48 +57 08 26";"ES 11";"2015";"5";72;11.9;5.79;14.10;8.31;""
"13 Eri";"Per";"23907";"03 15 49 +50 57 21";"HU 544";"2024";"32";103;1.6;6.72;8.20;1.48;"Y"
"";"Per";"56293";"03 15 47 +32 51 24";"HJ 332 AB";"2016";"6";112;35.0;6.35;13.30;6.95;""
"";"Per";"56293";"03 15 47 +32 51 24";"HJ 332 AC";"2016";"5";12;43.2;6.35;13.62;7.27;""
"HD 20349";"Eri";"148866";"03 15 49 -18 21 44";"B 1929";"2016";"5";223;1.4;8.42;11.56;3.14;""
"HD 20376";"For";"168419";"03 15 47 -25 09 40";"B 46";"2016";"4";102;1.2;8.70;12.50;3.80;""
"HD 20135";"Per";"38684";"03 16 02 +48 01 40";"PAT 19";"2007";"2";335;0.2;7.70;8.90;1.20;""
"V423 Per";"Per";"56296";"03 16 02 +34 41 19";"HO 503 AB";"2015";"7";88;26.6;6.26;11.90;5.64;""
"NSV1090";"Eri";"130388";"03 16 01 -05 55 07";"BU 84";"2020";"61";6;1.0;6.38;7.93;1.55;"Y"
"HD 20053";"Cam";"23908";"03 16 17 +60 02 07";"STF 362 AB";"2016";"57";142;7.1;8.31;8.60;0.29;""
"";"Cam";"23908";"03 16 17 +60 02 07";"STF 362 AC";"2016";"12";46;26.6;8.31;10.50;2.19;""
"";"Cam";"23908";"03 16 17 +60 02 07";"STF 362 AD";"2016";"9";286;29.2;8.31;12.59;4.28;""
"";"Cam";"23908";"03 16 17 +60 02 07";"ABH 19 AF";"2016";"8";257;106.1;8.31;11.01;2.70;""
"";"Cam";"23908";"03 16 17 +60 02 07";"ABH 19 AG";"2016";"4";281;110.0;8.31;13.25;4.94;""
"";"Cam";"23908";"03 16 17 +60 02 07";"STF 362 AE";"2016";"13";243;35.1;8.31;9.97;1.66;""
"HD 20053";"Ari";"93366";"03 16 19 +19 20 16";"A 2224";"2018";"31";331;0.8;8.25;9.63;1.38;""
"HD 278491";"Per";"56307";"03 16 36 +32 38 14";"STF 370";"2015";"15";320;16.9;8.88;11.00;2.12;""
"HD 19580";"Cep";"4860";"03 16 50 +78 30 01";"STF 345";"2016";"27";86;6.7;7.87;9.70;1.83;""
"HD 20461";"Eri";"168435";"03 16 48 -22 04 20";"I 465";"2016";"14";50;1.5;8.50;11.05;2.55;""
"HD 20283";"Per";"38700";"03 17 11 +40 28 59";"STF 369";"2024";"82";30;3.6;6.83;7.72;0.89;""
"HD 20607";"Eri";"216245";"03 17 19 -43 24 26";"HU 1354";"2016";"6";162;2.3;8.88;11.86;2.98;""
"HD 20430";"Cet";"111104";"03 17 26 +07 39 21";"BU 1039 AB";"2016";"4";200;2.5;7.44;12.00;4.56;""
"";"Cet";"111104";"03 17 26 +07 39 21";"BU 1039 AC";"2015";"19";38;156.0;7.44;7.82;0.38;""
"HD 20104";"Cam";"12686";"03 17 32 +65 39 30";"STT 52 AB";"2020";"147";53;0.5;7.06;7.40;0.34;"Y"
"";"Per";"38703";"03 17 35 +42 40 30";"WAL 21 AD";"2016";"9";38;51.0;7.54;11.92;4.38;""
"";"Per";"56321";"03 17 38 +34 07 11";"COU 1077";"2016";"4";54;2.5;8.98;14.00;5.02;""
"HD 20347";"Per";"56320";"03 17 44 +38 38 21";"STT 53 AB";"2021";"156";226;0.5;7.73;8.50;0.77;"Y"
"HD 20623";"Eri";"216247";"03 17 43 -40 20 12";"I 467";"2016";"13";122;2.4;8.97;10.92;1.95;""
"HD 20795";"Ret";"248771";"03 17 41 -63 04 38";"I 150";"2016";"14";358;3.6;8.30;10.53;2.23;""
"HD 20954";"Hyi";"";"03 17 49 -70 28 50";"R 28";"2016";"5";252;23.4;8.68;11.67;2.99;""
"Zet2 Ret";"For";"194220";"03 18 10 -38 22 46";"HDS 415";"2014";"2";313;0.5;8.54;12.83;4.29;""
"";"Ret";"248770";"03 18 13 -62 30 23";"BNU 2 Aa,Ab";"1978";"1";11;0.0;5.20;"";"";""
"95 Cet";"Cet";"130408";"03 18 22 -00 55 49";"AC 2 AB";"2023";"105";268;1.1;5.60;7.97;2.37;"Y"
"";"Cet";"";"03 18 22 -00 55 49";"LDS 3472 AC";"2016";"3";47;48.7;5.60;16.20;10.60;""
"15 Eri";"Eri";"168452";"03 18 22 -22 30 40";"SEE 23";"2023";"66";10;0.0;6.57;5.32;1.25;"Y"
"";"Ari";"93377";"03 18 27 +15 10 39";"LDS 9150";"2016";"10";5;138.5;7.50;15.43;7.93;""
"HD 20723";"Eri";"216254";"03 18 39 -42 38 32";"I 56";"2019";"18";257;3.9;8.54;11.09;2.55;""
"HD 20400";"Per";"38712";"03 18 41 +47 01 32";"STF 371";"2016";"29";89;3.2;8.50;10.55;2.05;""
"HD 20631";"Eri";"148897";"03 18 41 -18 33 35";"HJ 3565";"2020";"54";121;8.0;5.88;8.17;2.29;""
"HD 20657";"For";"168456";"03 18 44 -25 25 44";"B 47";"2016";"11";310;4.6;8.64;11.49;2.85;""
"HD 20364";"Per";"23945";"03 18 59 +55 23 52";"SCA 14";"2016";"11";293;47.0;9.00;11.54;2.54;""
"HD 20841";"Hor";"233072";"03 19 18 -50 52 31";"RST 70";"2023";"20";237;0.1;9.00;9.15;0.15;"Y"
"Tau4 Eri";"Eri";"168460";"03 19 31 -21 45 28";"JC 1 AB";"2016";"18";290;5.8;3.91;9.50;5.59;""
"";"Eri";"168460";"03 19 31 -21 45 28";"JC 1 AC";"2013";"14";123;38.2;3.91;11.30;7.39;""
"";"Eri";"168460";"03 19 31 -21 45 28";"JC 1 AD";"1999";"2";292;126.9;3.91;12.48;8.57;""
"";"Eri";"168460";"03 19 31 -21 45 28";"JC 1 AE";"1999";"3";273;128.1;3.91;12.58;8.67;""
"";"Eri";"168460";"03 19 31 -21 45 28";"JC 1 AF";"2015";"8";236;163.1;3.91;12.33;8.42;""
"HD 20274";"Cam";"12698";"03 19 35 +67 14 15";"HU 1056";"2018";"29";80;1.1;8.72;8.89;0.17;"Y"
"";"Cam";"12704";"03 19 59 +65 39 08";"WSI 51 Aa,Ab";"2010";"8";51;0.1;5.20;6.40;1.20;""
"BK Cam";"Cam";"12704";"03 19 59 +65 39 08";"BUP 43 AB";"2003";"4";58;120.7;4.84;12.88;8.04;""
"HD 20273";"Cas";"12703";"03 20 07 +69 43 53";"HJ 1133";"2016";"11";208;31.3;6.60;12.10;5.50;""
"";"Per";"38738";"03 20 17 +41 53 50";"GRV 172";"2016";"4";159;42.0;8.65;12.72;4.07;""
"NSV1094";"Cep";"4875";"03 20 20 +77 44 06";"BU 1176 AB";"1984";"3";271;0.7;5.45;12.30;6.85;""
"";"Cep";"4875";"03 20 20 +77 44 06";"BU 1176 AC";"2011";"5";274;13.5;5.45;13.10;7.65;""
"HD 20682";"Ari";"93392";"03 20 21 +19 43 49";"STF 376";"2017";"62";251;7.2;8.33;8.44;0.11;""
"";"Ari";"93393";"03 20 19 +16 25 25";"SLE 42 AB";"2020";"10";164;20.5;8.90;11.60;2.70;""
"HD 237119";"Ari";"75873";"03 20 21 +23 41 22";"STF 375 AB";"2021";"28";317;2.7;7.62;9.90;2.28;""
"";"Ari";"75873";"03 20 21 +23 41 22";"STF 375 AC";"2015";"4";287;61.4;7.62;14.03;6.41;""
"HD 20698";"Ari";"93396";"03 20 34 +19 10 50";"STF 377 AB";"2023";"52";102;1.2;8.78;9.31;0.53;""
"";"Ari";"93396";"03 20 34 +19 10 50";"STF 377 AC";"2016";"16";223;24.3;8.78;12.80;4.02;""
"";"Cet";"111135";"03 20 37 +09 02 01";"GIC 40";"2015";"8";84;81.8;8.54;15.18;6.64;""
"";"Cep";"512";"03 20 44 +84 58 39";"STF 319";"2015";"12";302;17.8;8.33;10.87;2.54;""
"";"Eri";"148911";"03 20 43 -17 31 17";"RST 2302";"2016";"4";121;1.2;8.20;13.70;5.50;""
"";"Per";"";"03 20 49 +43 58 45";"LDS 1143";"2016";"4";148;44.3;8.60;19.00;10.40;""
"HD 20716";"Ari";"75883";"03 20 51 +20 30 34";"HDS 418";"2012";"16";342;0.6;6.98;10.79;3.81;""
"HD 20771";"Cet";"111138";"03 20 53 +01 09 54";"HO 320 AB";"2016";"23";173;2.1;8.77;10.99;2.22;""
"HD 20769";"Cet";"111140";"03 21 01 +08 27 04";"PLQ 41 AB";"2016";"7";313;42.9;8.16;12.51;4.35;""
"";"Cet";"111140";"03 21 01 +08 27 04";"PLQ 41 AC";"2016";"7";8;50.8;8.16;13.17;5.01;""
"HD 20876";"For";"168478";"03 21 04 -26 10 16";"HDS 419";"2021";"2";250;0.2;8.75;11.21;2.46;""
"HD 20547";"Cam";"";"03 21 12 +59 10 04";"STI 1977";"2016";"15";70;5.6;8.38;10.36;1.98;""
"Tau Ari";"Ari";"75886";"03 21 14 +21 08 50";"COU 259";"2016";"28";217;0.9;5.34;8.09;2.75;""
"HD 20676";"Per";"38749";"03 21 30 +45 23 13";"HO 319 AB";"2016";"8";47;12.0;7.42;11.70;4.28;""
"";"Per";"38749";"03 21 30 +45 23 13";"HO 319 AC";"2016";"7";305;12.7;7.42;14.30;6.88;""
"";"Per";"38749";"03 21 30 +45 23 13";"MRI 3 AD";"2016";"8";267;155.7;7.42;11.75;4.33;""
"";"Eri";"168485";"03 21 42 -20 19 29";"HJ 3570";"2015";"6";256;34.0;6.68;12.60;5.92;""
"HD 20588";"Cam";"12721";"03 22 05 +62 44 29";"STF 373 AB";"2016";"22";118;20.1;7.73;10.01;2.28;""
