name,x,y,z,mag
T 3232,-0.29237373,0.62027338,-0.72785888,6.0
T 3233,-0.22550491,0.48064075,-0.84742670,6.0
T 3234,-0.27294554,0.57956040,-0.76786097,6.5
T 3235,-0.27305125,0.57936750,-0.76796896,7.5
T 3236,-0.42165191,0.88304875,-0.20599653,6.0
T 3237,-0.30526712,0.64355126,-0.70189298,7.0
T 3238,-0.34009689,0.71523622,-0.61054996,8.0
T 3239,-0.36209286,0.75067163,0.55261276,7.5
T 3240,-0.34201883,0.71625529,-0.60827747,7.0
T 3241,-0.30723739,0.64429637,-0.70034804,7.0
T 3242,-0.42371654,0.88197542,-0.20635808,8.5
T 3243,-0.26068812,0.54776909,-0.79497845,7.5
T 3244,-0.33174068,0.69354019,-0.63949208,6.5
T 3245,-0.25187562,0.51470830,0.81953282,7.0
T 3246,-0.23829960,0.49936046,-0.83297805,8.0
T 3247,-0.30688475,0.64002555,-0.70440688,7.5
T 3248,-0.39132464,0.81227167,-0.43252718,5.5
T 3249,-0.34137165,0.70780411,-0.61844865,6.5
T 3250,-0.32667421,0.67784255,-0.65864515,7.0
T 3251,-0.32662503,0.67769381,-0.65882257,7.5
T 3252,-0.27168059,0.56396169,-0.77983131,7.0
T 3253,-0.29207452,0.60481649,-0.74087076,7.0
T 3256,-0.39703928,0.81754947,-0.41710032,6.5
T 3254,-0.39780163,0.81758614,-0.41630130,6.5
T 3255,-0.24026669,0.49823246,-0.83308843,6.0
T 3257,-0.41956317,0.85986094,-0.29087093,5.5
T 3258,-0.43379959,0.88771802,-0.15419026,8.0
T 3260,-0.37395675,0.76822302,-0.51960537,6.5
T 3259,-0.43870066,0.89680650,-0.05726978,7.5
T 3261,-0.41536018,0.84525921,0.33617375,7.0
T 3262,-0.39888912,0.81749034,-0.41544797,4.0
T 3263,-0.29864552,0.60302450,0.73971096,6.5
T 3264,-0.33374666,0.68525370,-0.64733341,7.0
T 3265,-0.30219737,0.62129649,-0.72295741,6.5
T 3266,-0.30020856,0.61656861,-0.72781726,7.5
T 3267,-0.29818733,0.60067088,0.74180780,6.0
T 3268,-0.29998661,0.61585328,-0.72851409,7.5
T 3269,-0.24476816,0.48930893,0.83705754,7.0
T 3270,-0.36129388,0.73594136,-0.57258803,6.5
T 3271,-0.44284839,0.89585856,0.03636945,5.5
T 3272,-0.41030661,0.82660868,0.38518381,6.5
T 3273,-0.26444464,0.54024578,-0.79887641,7.0
T 3274,-0.39672236,0.79703419,0.45535466,5.0
T 3275,-0.30195577,0.61487597,-0.72852609,5.0
T 3276,-0.33677836,0.68317532,-0.64795973,6.5
T 3277,-0.43498420,0.87403466,-0.21645360,6.5
T 3278,-0.43370925,0.86999614,-0.23452720,5.0
T 3279,-0.30807733,0.62177031,-0.72006253,4.5
T 3280,-0.30539523,0.61627236,-0.72590780,6.0
T 3281,-0.42491993,0.85061977,-0.30965959,8.0
T 3282,-0.37897411,0.75228802,0.53892612,8.5
T 3283,-0.44686477,0.89016299,-0.08900416,7.5
T 3284,-0.43405520,0.86526226,-0.25083324,6.0
T 3285,-0.24775946,0.49875218,-0.83057902,7.0
T 3286,-0.43633388,0.86880023,-0.23409166,6.0
T 3287,-0.19258611,0.37474363,0.90690562,8.5
T 3288,-0.32162459,0.63985870,-0.69795305,7.0
T 3289,-0.24984616,0.49872949,-0.82996734,7.0
T 3290,-0.26042835,0.51913619,-0.81404834,7.5
T 3292,-0.26080505,0.51981668,-0.81349330,7.0
T 3291,-0.25994010,0.51787317,-0.81500830,8.0
T 3293,-0.25920862,0.51544972,-0.81677566,8.0
T 3294,-0.30975879,0.61398294,-0.72599893,7.5
T 3295,-0.28818191,0.57171794,-0.76817301,6.5
T 3296,-0.42738539,0.83544357,0.34550800,6.5
T 3297,-0.37337459,0.73584691,-0.56490772,6.0
T 3298,-0.45462112,0.88964147,-0.04310086,8.5
T 3299,-0.30887360,0.60951398,-0.73013000,6.5
T 3300,-0.22552806,0.44668828,-0.86579829,6.5
T 3301,-0.34623565,0.68012160,-0.64618534,5.5
T 3302,-0.45097213,0.87812032,0.15977745,6.0
T 3303,-0.35577529,0.69657713,-0.62306038,5.0
T 3304,-0.36856292,0.71971891,-0.58835879,6.0
T 3305,-0.22815988,0.43357645,0.87175371,6.0
T 3306,-0.44319902,0.85232698,0.27769291,6.0
T 3307,-0.45934553,0.88428263,0.08393996,6.5
T 3308,-0.42017696,0.81135539,-0.40639113,7.5
T 3309,-0.22422358,0.42411516,0.87741103,7.0
T 3310,-0.23308287,0.45379621,-0.86008219,7.5
T 3311,-0.37426624,0.72241452,-0.58141383,6.0
T 3312,-0.26014649,0.50505452,-0.82294820,8.0
T 3313,-0.45794130,0.87518977,0.15598918,7.5
T 3314,-0.29412776,0.56855918,-0.76826384,6.5
T 3315,-0.22893695,0.43153159,0.87256424,7.5
T 3316,-0.39478142,0.75873809,-0.51813526,7.0
T 3317,-0.30001549,0.57915293,-0.75800567,6.0
T 3318,-0.30933757,0.59658185,-0.74054058,5.0
T 3319,-0.38036697,0.73090039,-0.56666180,6.5
T 3320,-0.27002722,0.52139662,-0.80946332,6.5
T 3321,-0.44706703,0.84621057,0.28992888,7.0
T 3322,-0.46304536,0.87654586,0.13136344,6.5
T 3323,-0.23581005,0.45299386,-0.85976171,7.5
T 3324,-0.23689233,0.45446498,-0.85868714,9.0
T 3325,-0.43015277,0.81632482,-0.38546385,9.0
T 3326,-0.33405654,0.63669574,-0.69499983,7.0
T 3327,-0.43176921,0.81641503,-0.38346037,5.5
T 3328,-0.46850134,0.88233671,0.04459170,6.0
T 3329,-0.40477783,0.76607782,-0.49927916,7.0
T 3330,-0.27506083,0.51185370,0.81384724,8.0
T 3331,-0.46969080,0.88094984,-0.05760151,8.5
T 3332,-0.29879600,0.56554638,-0.76868605,7.0
T 3333,-0.45860927,0.85705385,0.23481108,7.0
T 3334,-0.33967953,0.64073905,-0.68852834,6.5
T 3335,-0.31934800,0.60286615,-0.73114243,7.0
T 3336,-0.42763888,0.79285476,0.43417314,6.0
T 3337,-0.28553048,0.53649375,-0.79413274,8.0
T 3338,-0.40886850,0.76343160,-0.49999875,6.0
T 3339,-0.27413465,0.51496370,-0.81219615,8.5
T 3340,-0.45039214,0.83399999,0.31873334,7.0
T 3341,-0.44619124,0.82593326,0.34459776,7.5
T 3342,-0.32134145,0.60178827,-0.73115700,8.0
T 3343,-0.45332583,0.83819711,0.30318526,6.0
T 3344,-0.47440804,0.87837451,-0.05826867,6.5
T 3345,-0.25389290,0.46302299,0.84920440,7.0
T 3346,-0.26984555,0.49254499,0.82739520,7.5
T 3347,-0.43157911,0.79330622,0.42942370,6.5
T 3348,-0.32211312,0.59919302,-0.73294669,7.0
T 3349,-0.34248699,0.63567584,-0.69182288,6.0
T 3350,-0.43838975,0.80962356,-0.39028724,6.0
T 3351,-0.45818744,0.84056015,0.28900329,6.0
T 3352,-0.31200430,0.57816981,-0.75390516,7.0
T 3353,-0.27854500,0.51709911,-0.80933380,8.0
T 3354,-0.45105211,0.82380484,0.34336218,8.0
T 3355,-0.28857056,0.53368071,-0.79492889,3.0
T 3356,-0.33580629,0.61887823,-0.71008723,6.0
T 3357,-0.48038102,0.87686984,-0.01825783,5.5
T 3358,-0.44165475,0.80755081,-0.39089996,8.0
T 3359,-0.42694966,0.77151453,0.47167713,5.5
T 3360,-0.43768184,0.79111397,0.42728597,7.5
T 3361,-0.25992363,0.47703046,-0.83957230,7.5
T 3362,-0.31528518,0.57673573,-0.75363861,5.5
T 3363,-0.23757110,0.43665542,-0.86769350,6.0
T 3364,-0.37424552,0.68166739,-0.62870491,6.0
T 3365,-0.48339046,0.87415928,0.04668204,5.0
T 3366,-0.32989213,0.59979885,-0.72898047,7.0
T 3367,-0.19987430,0.35385996,0.91369218,7.5
T 3368,-0.44979132,0.80760555,0.38139356,6.5
T 3369,-0.47855428,0.85969375,0.17864058,6.5
T 3370,-0.26117821,0.47557139,-0.84001059,7.0
T 3371,-0.43908338,0.79225210,-0.42372444,7.0
T 3372,-0.32083387,0.58093813,-0.74804847,7.0
T 3373,-0.28230165,0.51188561,-0.81134388,7.5
T 3374,-0.31319274,0.56687705,-0.76194535,6.5
T 3375,-0.31325494,0.56689045,-0.76190981,8.0
T 3377,-0.32007805,0.57853114,-0.75023448,10.0
T 3378,-0.24153337,0.43831594,-0.86576023,6.0
T 3376,-0.33083339,0.59693882,-0.73089898,6.5
T 3379,-0.29741087,0.53587278,-0.79018171,7.5
T 3380,-0.28372180,0.51144765,-0.81112468,8.0
T 3381,-0.32202041,0.57817828,-0.74967508,7.5
T 3382,-0.32192837,0.57706729,-0.75057009,7.0
T 3383,-0.39072938,0.69727203,-0.60095114,7.0
T 3384,-0.32319464,0.57804147,-0.74927518,6.5
T 3385,-0.35786916,0.62932673,0.68983878,6.5
T 3386,-0.47928809,0.84616742,0.23298847,6.0
T 3387,-0.46909629,0.82747821,0.30859113,7.5
T 3388,-0.30654454,0.53606480,0.78655259,5.0
T 3389,-0.39332640,0.69863172,-0.59766885,7.5
T 3390,-0.24031956,0.43008788,-0.87021315,8.0
T 3391,-0.18096664,0.31235395,0.93256962,5.0
T 3392,-0.48018625,0.84383217,0.23951708,6.5
T 3393,-0.45645296,0.79943634,0.39057936,6.0
T 3394,-0.35222525,0.62368294,-0.69782302,7.0
T 3395,-0.32068585,0.56818515,-0.75784313,7.0
T 3396,-0.41770500,0.73682494,-0.53161222,6.5
T 3397,-0.49442353,0.86748981,-0.05483431,8.0
T 3398,-0.24620642,0.43754491,-0.86483343,6.5
T 3399,-0.29025620,0.51426837,-0.80701883,6.5
T 3400,-0.24343599,0.43249647,-0.86815075,6.0
T 3402,-0.45808711,0.79988030,0.38774695,7.0
T 3403,-0.37315053,0.65651726,-0.65554845,6.5
T 3404,-0.35346152,0.62205739,-0.69864838,6.5
T 3405,-0.46768106,0.81895464,-0.33254732,8.5
T 3406,-0.46862484,0.81873651,-0.33175486,7.0
T 3407,-0.28905013,0.50906770,-0.81074047,6.0
T 3408,-0.28903740,0.50890055,-0.81084993,8.0
T 3409,-0.28301811,0.49713700,-0.82021678,6.0
T 3410,-0.38261703,0.66812400,-0.63813363,3.0
T 3411,-0.42060252,0.73294522,-0.53468198,6.0
T 3412,-0.36618149,0.63859356,-0.67683778,7.0
T 3413,-0.32192486,0.56248063,-0.76156413,7.0
T 3414,-0.28941292,0.50645306,-0.81224716,6.5
T 3415,-0.46519800,0.80245695,0.37370265,6.5
T 3416,-0.41898585,0.72390307,-0.54810145,6.5
T 3417,-0.44605031,0.76348826,0.46703832,7.0
T 3418,-0.32680838,0.56661977,-0.75639825,6.5
T 3419,-0.42125351,0.72285815,-0.54774226,6.5
T 3420,-0.41162311,0.69850011,0.58537510,8.0
T 3421,-0.49143772,0.83662180,0.24197711,6.0
T 3422,-0.49929906,0.84564835,0.18862480,9.0
T 3423,-0.32272986,0.55225784,-0.76867205,6.5
T 3424,-0.27996870,0.46887323,0.83772037,6.5
T 3425,-0.29564441,0.50604414,-0.81025534,6.5
T 3426,-0.45758149,0.77171725,0.44166918,6.5
T 3427,-0.34725977,0.59254244,-0.72684532,6.5
T 3428,-0.50817686,0.86003757,-0.04573465,5.5
T 3429,-0.50894375,0.86068000,0.01435939,8.5
T 3430,-0.49496870,0.83861884,-0.22743003,6.5
T 3431,-0.29239381,0.49940443,-0.81553729,7.5
T 3432,-0.45971834,0.77332473,0.43660956,7.0
T 3433,-0.33585522,0.57195840,-0.74837481,6.5
T 3434,-0.46463294,0.78701159,-0.40586818,3.5
T 3435,-0.48751983,0.82041620,0.29873343,6.5
T 3436,-0.28155016,0.46921207,0.83700032,6.5
T 3437,-0.30680161,0.52176263,-0.79601289,6.0
T 3438,-0.29344271,0.49888087,-0.81548100,7.5
T 3439,-0.43211764,0.72039050,0.54250518,6.5
T 3440,-0.50609937,0.84641849,0.16564774,8.0
T 3441,-0.36125168,0.60920967,-0.70594674,6.0
T 3442,-0.48537450,0.81221992,-0.32358987,5.5
T 3443,-0.42045032,0.70478356,-0.57140324,7.5
T 3444,-0.25397418,0.41732651,0.87254553,6.5
T 3445,-0.51179603,0.85189642,-0.11107343,8.0
T 3446,-0.50860962,0.84262474,0.17691747,7.0
T 3447,-0.31919865,0.53319430,-0.78346414,7.0
T 3448,-0.49345226,0.81287381,0.30942049,6.0
T 3449,-0.49348672,0.81286013,0.30940146,8.0
T 3450,-0.34030974,0.56630118,-0.75066121,6.5
T 3451,-0.45042574,0.73937162,0.50044605,6.0
T 3452,-0.42280838,0.70054681,-0.57486280,7.5
T 3453,-0.50415689,0.83177786,-0.23231751,6.0
T 3454,-0.50785496,0.83355286,-0.21742347,6.0
T 3455,-0.49330751,0.80923678,-0.31903531,9.0
T 3456,-0.30077708,0.49735446,-0.81373932,8.0
T 3457,-0.26431193,0.42529055,0.86560219,6.5
T 3458,-0.31796609,0.52311975,-0.79072327,7.0
T 3459,-0.38541675,0.63164565,-0.67266463,7.0
T 3460,-0.34606272,0.56786382,-0.74684086,5.5
T 3461,-0.44288526,0.72308185,-0.53009932,6.5
T 3462,-0.35558035,0.58229781,-0.73108951,5.0
T 3463,-0.35574066,0.58232801,-0.73098746,3.0
T 3464,-0.35577649,0.58206408,-0.73118021,7.5
T 3465,-0.51510531,0.83473044,0.19465767,8.0
T 3466,-0.33090754,0.54092458,-0.77324045,7.5
T 3467,-0.35233802,0.57539277,-0.73809286,6.0
T 3468,-0.50042152,0.80843519,0.30985616,7.0
T 3469,-0.20028323,0.31822273,0.92661800,7.0
T 3470,-0.24214116,0.38603363,0.89013802,6.5
T 3471,-0.41893997,0.68088676,-0.60073498,6.5
T 3472,-0.32064564,0.52224193,-0.79022133,7.0
T 3473,-0.42254719,0.68470756,-0.59382609,7.5
T 3474,-0.40721585,0.65871690,-0.63266681,6.0
T 3475,-0.34532271,0.55987369,-0.75318900,6.5
T 3476,-0.30886883,0.49128530,0.81439475,7.0
T 3477,-0.34608914,0.56053686,-0.75234349,7.0
T 3478,-0.29565892,0.47943044,-0.82627614,6.5
T 3479,-0.50940257,0.81845788,-0.26577383,5.0
T 3480,-0.38782949,0.62542251,-0.67707826,5.0
T 3481,-0.46012178,0.73840818,-0.49299221,6.5
T 3482,-0.35253180,0.56736944,-0.74418629,5.5
T 3483,-0.50592695,0.80562375,0.30823415,8.0
T 3484,-0.25565677,0.41334087,-0.87395019,5.5
T 3485,-0.42480461,0.68102537,-0.59644404,7.0
T 3486,-0.38715672,0.62009925,-0.68233906,7.0
T 3487,-0.45146239,0.72028189,-0.52666470,7.5
T 3488,-0.36649820,0.58609617,-0.72261355,7.0
T 3489,-0.28431781,0.44490579,0.84924803,6.5
T 3490,-0.43075293,0.68522392,-0.58729899,7.0
T 3491,-0.43113651,0.68536671,-0.58685073,6.5
T 3492,-0.43362418,0.68874773,-0.58103066,5.0
T 3493,-0.52753679,0.83234515,0.17001905,8.0
T 3494,-0.47615311,0.74901547,0.46071036,8.0
T 3495,-0.19571656,0.31465402,-0.92880992,5.0
T 3496,-0.32027226,0.49981795,0.80474076,8.0
T 3497,-0.52887037,0.83225962,0.16625300,4.0
T 3498,-0.45446357,0.71858754,-0.52639795,6.5
T 3499,-0.43283163,0.68416387,-0.58700645,5.5
T 3500,-0.43274551,0.68399600,-0.58726553,6.5
T 3501,-0.41069200,0.64709599,-0.64233859,6.0
T 3502,-0.31618610,0.49930920,-0.80667011,7.0
T 3503,-0.37143405,0.58403909,-0.72175833,7.0
T 3504,-0.53305962,0.83066447,0.16076066,6.5
T 3505,-0.53311064,0.82961396,0.16593290,8.0
T 3506,-0.26422351,0.40604836,0.87482036,6.5
T 3507,-0.37791461,0.59098739,-0.71268117,6.0
T 3508,-0.27122409,0.42608669,-0.86306872,8.0
T 3509,-0.35460332,0.55424269,-0.75304152,7.5
T 3510,-0.46920253,0.72995823,-0.49700097,7.5
T 3511,-0.35617504,0.55612185,-0.75091133,8.0
T 3512,-0.53574421,0.82796224,0.16570053,8.0
T 3513,-0.52259612,0.80737117,-0.27394359,6.0
T 3514,-0.48406631,0.74207143,0.46369149,6.0
T 3515,-0.35767504,0.55315934,-0.75238509,7.5
T 3516,-0.49061798,0.75385545,-0.43703084,7.5
T 3517,-0.35914987,0.55423496,-0.75088946,7.5
T 3518,-0.37857515,0.58347477,-0.71849708,7.0
T 3519,-0.49959854,0.76128275,0.41333991,6.0
T 3520,-0.51157664,0.77988200,0.36065692,6.5
T 3521,-0.35820319,0.55151201,-0.75334254,7.5
T 3522,-0.53093959,0.81124243,-0.24492624,7.5
T 3523,-0.35947556,0.55194376,-0.75241970,7.5
T 3524,-0.54766239,0.83327018,0.07567507,6.0
T 3525,-0.47629704,0.72726048,-0.49419967,7.0
T 3526,-0.32808246,0.49411892,0.80511390,6.0
T 3527,-0.49324969,0.75178016,-0.43764292,8.0
T 3528,-0.40048834,0.60352219,0.68947085,5.0
T 3529,-0.40661708,0.62014638,-0.67088077,7.0
T 3530,-0.38518308,0.58757349,-0.71161182,7.5
T 3531,-0.37133926,0.56387205,-0.73766894,6.5
T 3532,-0.30010772,0.45653132,-0.83756463,7.5
T 3533,-0.44463788,0.67249569,-0.59164745,4.5
T 3534,-0.27750402,0.42183942,-0.86315875,8.0
T 3535,-0.54721943,0.81471409,0.19181198,8.0
T 3536,-0.39475059,0.59191986,-0.70271108,7.0
T 3537,-0.48587982,0.72572836,-0.48707202,7.0
T 3538,-0.55754438,0.82895563,0.04446166,7.0
T 3539,-0.38030657,0.56888346,-0.72920403,6.5
T 3540,-0.38759184,0.57929626,-0.71706932,7.0
T 3541,-0.53029403,0.78463689,0.32114358,6.0
T 3542,-0.53113427,0.78539038,0.31789674,8.5
T 3543,-0.37375292,0.55804257,-0.74087600,7.0
T 3544,-0.21481928,0.31269573,0.92524270,6.5
T 3545,-0.28871227,0.43056004,-0.85513933,6.5
T 3546,-0.36589011,0.54227263,-0.75634967,7.0
T 3548,-0.47220617,0.69701755,-0.53961826,5.5
T 3547,-0.55269861,0.81110953,0.19137810,7.0
T 3549,-0.27969788,0.41585490,-0.86535184,7.5
T 3550,-0.54881428,0.80673412,-0.21905011,6.0
T 3551,-0.40424348,0.59706030,-0.69289697,7.0
T 3552,-0.45373006,0.66871598,-0.58902289,6.0
T 3553,-0.28026551,0.41553068,-0.86532393,7.5
T 3555,-0.53869703,0.78643361,0.30220472,6.5
T 3554,-0.34881318,0.51479275,-0.78314609,6.5
T 3556,-0.43567378,0.64056189,-0.63235182,6.5
T 3557,-0.43542802,0.63946415,-0.63363084,7.0
T 3558,-0.33570892,0.49451780,-0.80171794,6.5
T 3559,-0.50785184,0.74203415,-0.43757493,6.0
T 3560,-0.40156062,0.58809825,-0.70206091,7.0
T 3561,-0.41642552,0.60929569,-0.67479519,9.0
T 3562,-0.48368982,0.70538753,-0.51814341,7.0
T 3563,-0.40201014,0.58759991,-0.70222090,7.0
T 3564,-0.56674045,0.82182513,-0.05838418,6.0
T 3565,-0.50139421,0.72372055,0.47416497,6.5
T 3566,-0.34901166,0.50998538,-0.78619703,7.0
T 3567,-0.19925346,0.28327655,0.93811111,6.0
T 3568,-0.54292985,0.78435868,0.30001440,6.0
T 3569,-0.27668200,0.39559502,0.87575776,4.5
T 3570,-0.28442629,0.41657441,-0.86346247,6.5
T 3571,-0.50129444,0.72213312,0.47668400,9.0
T 3572,-0.34665241,0.50564063,-0.79003776,7.0
T 3573,-0.50388231,0.73078519,-0.46049497,7.0
T 3574,-0.50702989,0.72936480,0.45929041,6.0
T 3575,-0.51757012,0.74448678,0.42173524,7.0
T 3576,-0.51757285,0.74448493,0.42173514,7.5
T 3577,-0.49253420,0.71243159,-0.49985128,7.0
T 3578,-0.38424974,0.55748670,-0.73590809,7.0
T 3579,-0.56523514,0.81319404,0.13865310,6.0
T 3580,-0.40548718,0.58728061,-0.70048671,7.0
T 3581,-0.57042901,0.81907527,-0.06104463,5.5
T 3582,-0.21931021,0.30942436,0.92528893,7.0
T 3583,-0.30452766,0.44132561,-0.84409396,7.0
T 3584,-0.38236414,0.55211451,-0.74092323,8.5
T 3585,-0.55809868,0.79838053,0.22608492,6.5
T 3586,-0.37614444,0.54308901,-0.75071278,7.5
T 3587,-0.40661217,0.58505754,-0.70169382,7.5
T 3588,-0.56800289,0.81100133,0.14017688,7.5
T 3589,-0.52436055,0.75114620,-0.40103043,6.0
T 3590,-0.52452826,0.75103686,-0.40101588,6.0
T 3591,-0.40253290,0.57818900,-0.70969342,8.0
T 3592,-0.57320876,0.81702953,-0.06240562,6.0
T 3593,-0.35404283,0.50832334,-0.78502297,6.5
T 3594,-0.52559003,0.74229527,0.41563548,6.5
T 3595,-0.34510722,0.48382818,0.80424580,6.5
T 3596,-0.29439421,0.42062698,-0.85814043,2.0
T 3597,-0.42548148,0.60407112,-0.67384241,6.5
T 3598,-0.56067532,0.78861013,0.25246239,6.0
T 3599,-0.33084710,0.47002991,-0.81829828,7.5
T 3600,-0.24220741,0.33524820,0.91046374,6.0
T 3601,-0.52812817,0.73869982,0.41881166,7.0
T 3602,-0.52022137,0.72716957,0.44787738,7.0
T 3603,-0.50789504,0.71404924,-0.48184678,6.5
T 3604,-0.43193327,0.60837010,-0.66582240,6.0
T 3605,-0.34756775,0.48207789,0.80423726,6.5
T 3606,-0.58094525,0.81311416,-0.03671485,8.0
T 3607,-0.33248137,0.46810902,-0.81873689,6.5
T 3608,-0.52984153,0.73998119,-0.41436190,6.5
T 3609,-0.52506702,0.73209853,-0.43397739,6.5
T 3610,-0.43164646,0.60329702,-0.67060721,7.0
T 3611,-0.33257660,0.46617925,-0.81979858,6.5
T 3612,-0.38900886,0.54403197,-0.74343885,8.0
T 3613,-0.58471568,0.81118258,-0.00950703,6.5
T 3614,-0.39201752,0.54721497,-0.73951203,7.5
T 3615,-0.42126173,0.58577120,-0.69239487,7.5
T 3616,-0.38221210,0.53182281,-0.75569730,8.0
T 3617,-0.53523744,0.73588605,0.41471991,6.5
T 3618,-0.31143043,0.43377825,-0.84548656,7.5
T 3619,-0.35646628,0.49523660,-0.79225785,6.0
T 3620,-0.44361162,0.61293415,-0.65385048,7.0
T 3621,-0.55893046,0.76599306,0.31757105,5.5
T 3622,-0.55609829,0.76179712,0.33229482,6.5
T 3623,-0.37082433,0.51319523,-0.77402840,7.0
T 3624,-0.36821660,0.50930502,-0.77783349,7.5
T 3625,-0.35848644,0.49559375,-0.79112218,6.0
T 3627,-0.33677265,0.46515983,-0.81866386,7.0
T 3628,-0.42408687,0.58388979,-0.69225937,7.5
T 3629,-0.44566012,0.61246744,-0.65289408,7.5
T 3630,-0.47410590,0.64453631,0.59983044,6.0
T 3631,-0.33739832,0.46524044,-0.81836038,7.5
T 3632,-0.43696620,0.59860982,-0.67136192,7.0
T 3633,-0.55411135,0.75240077,0.35616526,6.0
T 3634,-0.34100023,0.46831092,-0.81510964,7.0
T 3635,-0.53998919,0.73233821,0.41484024,6.5
T 3636,-0.17104261,0.23718587,-0.95628829,5.0
T 3637,-0.42687010,0.58283308,-0.69143873,6.0
T 3638,-0.36857813,0.50411064,-0.78103945,7.5
T 3639,-0.58441403,0.79077484,0.18203129,6.5
T 3640,-0.39970934,0.54445804,-0.73742653,6.0
T 3641,-0.42376621,0.57662676,-0.69851541,6.0
T 3642,-0.24226823,0.33229026,-0.91153129,5.0
T 3643,-0.56139989,0.76021335,-0.32696458,8.0
T 3644,-0.56155782,0.75958249,-0.32815736,6.0
T 3645,-0.47795969,0.64182827,0.59967575,6.5
T 3646,-0.59541386,0.80197814,-0.04809782,8.5
T 3647,-0.41307551,0.55984121,-0.71829412,6.5
T 3648,-0.25015977,0.33176084,0.90959048,6.5
T 3649,-0.40052992,0.54232225,-0.73855424,7.0
T 3650,-0.58075257,0.77895051,0.23656404,6.5
T 3651,-0.45522254,0.61481503,-0.64403021,7.0
T 3652,-0.45548591,0.61479262,-0.64386538,7.0
T 3653,-0.38772548,0.51594466,0.76385212,7.0
T 3654,-0.46596287,0.62686663,-0.62443321,7.0
T 3655,-0.42669040,0.57432298,-0.69863325,7.0
T 3656,-0.35169816,0.47457576,-0.80689916,7.0
T 3657,-0.59856040,0.79983979,-0.04451681,8.5
T 3658,-0.46679137,0.62622061,-0.62446262,6.5
T 3659,-0.34390118,0.46310710,-0.81686216,7.5
T 3660,-0.37928712,0.50976349,-0.77219328,7.5
T 3661,-0.34770410,0.46673536,-0.81317893,7.0
T 3662,-0.25848852,0.33909021,0.90454492,5.0
T 3663,-0.56590743,0.75004835,0.34231017,6.5
T 3664,-0.46824642,0.62511826,-0.62447774,7.5
T 3665,-0.40514297,0.54151074,-0.73663104,6.5
T 3666,-0.42157898,0.56209652,-0.71156072,7.0
T 3667,-0.56663391,0.74812355,0.34530734,7.5
T 3668,-0.51536148,0.68370052,-0.51667800,6.5
T 3669,-0.49795291,0.66026256,-0.56222438,7.0
T 3670,-0.36267764,0.47392975,0.80240609,6.5
T 3671,-0.60403754,0.79503252,0.05533476,7.5
T 3672,-0.58297213,0.76584208,0.27134737,6.5
T 3673,-0.25669729,0.33278634,0.90739173,7.5
T 3674,-0.36515609,0.47578375,0.80018176,6.0
T 3675,-0.60143198,0.78942274,0.12284667,6.0
T 3676,-0.39471560,0.52111944,-0.75672592,7.5
T 3677,-0.60131964,0.78812120,-0.13145215,6.0
T 3678,-0.36525143,0.48200667,-0.79640502,6.5
T 3679,-0.47424642,0.62361302,-0.62144761,6.0
T 3680,-0.42527207,0.55984572,-0.71113742,7.5
T 3681,-0.41117932,0.54122101,-0.73349260,7.5
T 3682,-0.48793714,0.63907876,-0.59455503,7.0
T 3683,-0.51063869,0.66244894,0.54809628,6.5
T 3684,-0.42281882,0.55397881,-0.71716924,7.5
T 3685,-0.60042963,0.78025236,0.17518710,7.0
T 3686,-0.48436621,0.63256366,-0.60436131,6.5
T 3687,-0.35045602,0.45947524,-0.81612688,7.0
T 3688,-0.57510152,0.74538930,0.33712465,7.0
T 3689,-0.34772141,0.45536609,-0.81959230,7.0
T 3690,-0.42895465,0.55889828,-0.70966938,7.5
T 3691,-0.60884686,0.78604806,0.10692963,4.0
T 3692,-0.43987441,0.57162264,-0.69264569,7.0
T 3693,-0.60397162,0.77782189,0.17381424,7.0
T 3694,-0.47109151,0.61053998,-0.63664254,6.5
T 3695,-0.51586131,0.66181512,0.54395575,7.0
T 3696,-0.37076933,0.48033520,-0.79486363,6.5
T 3697,-0.42646377,0.54403831,0.72260014,6.0
T 3698,-0.38758392,0.50157314,-0.77343590,6.5
T 3699,-0.57789210,0.74012049,0.34389297,8.0
T 3700,-0.51576298,0.65930971,0.54708249,7.5
T 3701,-0.57835645,0.74039915,0.34250973,8.0
T 3702,-0.39728877,0.51351605,-0.76056748,6.0
T 3703,-0.55263418,0.70900951,-0.43806504,7.5
T 3704,-0.52153140,0.66420457,0.53557193,7.0
T 3705,-0.41742487,0.53706706,-0.73301804,7.5
T 3706,-0.61510177,0.78568769,0.06591408,5.0
T 3707,-0.57825088,0.73667754,0.35061678,8.0
T 3708,-0.57943695,0.73812323,0.34558200,7.0
T 3709,-0.58077831,0.73888186,0.34168722,7.0
T 3710,-0.38360980,0.49218371,-0.78140817,8.0
T 3711,-0.42695583,0.54686377,-0.72017271,7.5
T 3712,-0.57982752,0.73604160,0.34934626,6.0
T 3713,-0.58023179,0.73600685,0.34874774,6.0
T 3714,-0.55585099,0.70806541,-0.43551469,6.0
T 3715,-0.58228982,0.73774896,0.34156264,8.0
T 3716,-0.58196929,0.73694914,0.34382803,7.0
T 3717,-0.39161150,0.50060728,-0.77203159,6.0
T 3718,-0.58271413,0.73731549,0.34177494,6.5
T 3719,-0.35643737,0.45537316,-0.81583558,7.5
T 3720,-0.58290393,0.73582795,0.34464508,6.5
