index1,index2,mag,dist
T 131,HD 2885,4.0,5.16
T 132,HD 2942,7.0,0.34
T 133,HD 2974,8.0,2.00
T 134,HD 2995,7.5,5.20
T 135,HD 3038,5.5,2.54
T 136,HD 3024,8.0,1.39
T 137,HD 3003,5.0,4.60
T 138,HD 3030,8.0,6.23
T 139,HD 3059,5.5,3.40
T 141,HD 3088,7.0,2.75
T 140,HD 3074,7.0,7.03
T 142,HD 3075,7.0,6.91
T 143,HD 3140,8.0,1.82
T 144,HD 3125,7.0,4.78
T 145,HD 3136,7.0,5.91
T 146,HD 3184,7.0,2.44
T 147,HD 3166,6.5,5.76
T 148,HD 3158,6.0,6.06
T 149,HD 3173,8.0,5.94
T 150,HD 3204,8.0,3.81
T 151,HD 3196,6.0,3.56
T 152,HD 3213,8.0,4.24
T 153,HD 3240,5.5,2.53
T 154,HD 3229,6.5,1.12
T 155,HD 3293,8.0,3.41
T 156,HD 3322,6.5,1.59
T 157,HD 3302,7.0,5.58
T 158,HD 3360,4.0,0.98
T 159,HD 3346,5.5,1.93
T 160,HD 3303,6.5,6.32
T 161,HD 3369,4.5,1.03
T 162,HD 3379,5.0,4.77
T 163,HD 3411,7.0,3.78
T 164,HD 3413,8.0,7.31
T 165,HD 3421,7.0,1.84
T 166,HD 3443,6.0,5.94
T 167,HD 3457,7.0,2.53
T 168,HD 3505,9.0,4.45
T 169,HD 3488,7.5,8.41
T 170,HD 3512,7.0,1.66
T 171,HD 3546,4.0,2.86
T 172,HD 3603,7.0,3.58
T 174,HD 3627,3.0,0.83
T 176,HD 3651,6.5,1.48
T 177,HD 3674,7.5,4.02
T 178,HD 3712,3.0,1.13
T 179,HD 3690,6.0,4.09
T 180,HD 3708,7.0,4.26
T 181,HD 3750,7.0,5.87
T 182,HD 3794,7.0,2.52
T 183,HD 3817,6.0,4.04
T 184,HD 3807,6.5,5.92
T 185,HD 3828,7.5,2.14
T 186,HD 3883,5.5,3.46
T 187,HD 3901,5.5,2.95
T 188,HD 3884,8.0,5.91
T 189,HD 3867,7.5,4.90
T 190,HD 3894,7.5,5.07
T 191,HD 3909,8.0,2.50
T 192,HD 3919,5.0,4.38
T 193,HD 3975,6.0,5.67
