index1,index2,mag,dist
OA 1339,CD -26°767,8.5,34.65
OA 1340,CD -29°743,8.5,23.40
OA 1342,CD -24°913,9.0,12.95
OA 1343,CD -24°915,9.0,14.49
OA 1344,CD -23°799,7.0,56.15
OA 1345,CD -28°681,9.0,8.02
OA 1346,CD -24°918,9.0,25.21
OA 1351,CD -29°751,9.0,71.34
OA 1353,CD -24°921,4.0,11.09
OA 1354,CD -29°752,7.0,9.89
OA 1356,CD -25°841,8.5,51.34
OA 1357,CD -29°753,8.0,23.23
OA 1362,CD -27°745,9.0,4.66
OA 1365,CD -28°691,9.0,12.03
OA 1370,CD -25°846,9.0,2.13
OA 1375,CD -27°752,8.5,6.86
OA 1377,CD -30°766,9.0,16.97
OA 1379,CD -25°847,9.0,7.58
OA 1380,CD -29°761,8.5,9.07
OA 1382,CD -24°946,9.0,12.06
OA 1388,CD -29°767,8.0,11.24
OA 1392,CD -28°698,8.0,20.28
OA 1394,CD -27°760,9.0,21.89
OA 1398,CD -25°854,9.0,5.53
OA 1399,CD -31°882,6.0,3.39
OA 1400,CD -23°822,8.0,11.47
OA 1401,CD -22°754,9.0,10.57
OA 1403,CD -29°785,8.5,10.26
OA 1404,CD -29°784,8.5,8.27
OA 1406,CD -25°856,7.0,4.29
OA 1416,CD -28°712,8.0,23.16
OA 1417,CD -24°980,7.5,15.14
OA 1420,CD -29°803,9.0,3.68
OA 1424,CD -23°840,8.5,12.12
OA 1425,CD -26°814,9.0,29.52
OA 1430,CD -23°845,8.0,26.08
OA 1433,CD -27°780,8.0,15.40
OA 1436,CD -23°850,9.0,17.97
OA 1438,CD -29°805,8.5,13.80
OA 1440,CD -23°852,8.5,3.00
OA 1441,CD -29°807,8.5,23.20
OA 1446,CD -23°854,9.0,26.15
OA 1451,CD -25°883,8.0,7.64
OA 1454,CD -22°774,9.0,5.55
OA 1460,CD -29°819,9.0,5.27
OA 1461,CD -24°1008,7.5,14.48
OA 1462,CD -23°863,9.0,54.61
OA 1463,CD -28°729,8.5,18.13
OA 1467,CD -25°890,9.0,15.75
OA 1472,CD -30°815,8.5,31.95
OA 1473,CD -26°828,6.0,38.59
OA 1475,CD -29°825,8.0,5.99
OA 1479,CD -25°899,8.5,14.79
OA 1483,CD -24°1021,8.5,29.93
OA 1488,CD -24°1022,8.5,16.86
OA 1489,CD -24°1023,8.5,28.31
OA 1492,CD -22°787,8.5,31.04
OA 1494,CD -27°811,8.5,22.72
OA 1495,CD -29°837,8.5,66.20
OA 1496,CD -30°828,9.0,9.61
OA 1501,CD -30°834,9.0,10.22
OA 1502,CD -29°840,9.0,17.35
OA 1505,CD -25°912,9.0,4.67
OA 1507,CD -30°839,8.5,14.91
OA 1512,CD -22°793,8.5,29.47
OA 1513,CD -28°752,7.0,14.84
OA 1514,CD -29°845,8.0,15.35
OA 1515,CD -25°916,8.0,14.47
OA 1516,CD -26°848,9.0,13.49
OA 1519,CD -24°1038,6.0,21.26
OA 1520,CD -26°849,8.5,14.55
OA 1524,CD -30°850,8.5,16.87
OA 1526,CD -29°855,8.0,23.76
OA 1527,CD -27°827,7.0,15.46
OA 1528,CD -22°799,9.0,28.66
OA 1530,CD -25°926,9.0,58.67
OA 1534,CD -29°858,8.5,20.81
OA 1536,CD -29°859,8.5,27.88
OA 1538,CD -25°934,9.0,45.17
OA 1539,CD -26°857,6.0,20.62
OA 1541,CD -29°864,8.5,23.41
OA 1542,CD -30°862,8.0,21.20
OA 1543,CD -22°811,8.0,27.32
OA 1544,CD -26°863,9.0,45.81
OA 1547,CD -24°1074,8.5,23.27
OA 1549,CD -30°864,8.5,29.38
OA 1553,CD -27°839,8.5,6.66
OA 1554,CD -24°1076,8.0,2.59
OA 1555,CD -26°865,9.0,9.94
OA 1556,CD -29°873,8.5,39.70
OA 1558,CD -24°1081,8.5,27.09
OA 1562,CD -29°880,8.5,11.73
OA 1566,CD -23°918,8.5,8.83
OA 1569,CD -29°884,9.0,12.11
OA 1568,CD -27°852,8.5,5.01
OA 1570,CD -25°960,9.0,12.69
OA 1571,CD -28°784,9.0,32.91
OA 1573,CD -30°885,8.5,12.98
OA 1575,CD -29°889,8.0,22.33
OA 1577,CD -26°882,8.0,18.36
OA 1579,CD -30°890,9.0,9.97
OA 1581,CD -30°891,9.0,6.89
OA 1583,CD -25°968,8.5,16.21
OA 1584,CD -25°969,8.5,6.46
OA 1589,CD -23°932,8.0,27.24
OA 1591,CD -30°897,9.0,25.31
OA 1595,CD -23°942,7.0,15.27
OA 1597,CD -26°898,9.0,14.13
OA 1601,CD -25°979,6.5,15.96
OA 1602,CD -30°906,9.0,7.24
OA 1605,CD -23°947,7.0,40.13
OA 1606,CD -27°875,9.0,4.11
OA 1607,CD -30°909,8.5,24.05
OA 1610,CD -29°905,8.0,1.21
OA 1612,CD -23°950,9.0,24.43
