index1,index2,mag,dist
G 739,HD 68518,6.5,2.37
G 740,HD 68716,6.5,2.45
G 741,HD 68694,9.0,2.93
G 742,HD 68763,6.0,3.55
G 743,HD 68808,7.0,3.22
G 744,HD 68862,7.0,2.38
G 745,HD 68895,6.0,3.35
G 746,HD 69123,6.5,3.04
G 748,HD 69144,6.5,2.52
G 749,HD 69168,7.5,5.99
G 750,HD 69191,7.5,2.42
G 751,HD 69213,7.0,3.79
G 752,HD 69171,7.0,3.88
G 753,HD 69253,7.0,3.15
G 754,HD 69194,6.0,3.28
G 755,HD 69257,8.0,2.59
G 757,HD 69302,7.0,1.18
G 758,HD 69283,8.0,2.15
G 760,HD 69402,8.0,4.02
G 761,HD 69404,6.7,5.18
G 762,HD 69517,8.0,1.99
G 763,HD 69690,8.5,0.66
G 764,HD 69596,7.0,4.34
G 765,HD 69650,7.0,1.96
G 766,HD 69653,8.0,10.20
G 767,HD 69655,7.0,3.65
G 768,HD 69576,8.0,3.20
G 769,HD 70011,7.5,0.76
G 770,HD 69882,7.0,4.13
G 771,HD 69887,7.0,4.23
G 772,HD 70002,6.5,1.90
G 773,HD 69986,8.0,2.65
G 774,HD 70003,6.5,5.17
G 775,HD 69748,9.0,0.61
G 776,HD 69891,8.0,0.42
G 777,HD 70060,5.5,2.16
G 778,HD 69863,6.5,2.61
G 779,HD 69863,9.5,7.16
G 780,HD 69992,7.5,3.31
G 781,HD 70274,9.0,1.86
G 782,HD 70157,8.0,3.20
G 783,HD 70068,8.5,1.23
G 784,HD 70235,7.0,2.95
G 785,HD 70195,7.0,3.18
G 786,HD 70127,9.0,2.02
G 787,HD 70163,7.5,1.96
G 788,HD 70164,7.5,1.76
G 789,HD 70289,7.0,2.15
G 790,HD 70306,7.0,4.14
G 791,HD 70175,8.0,0.94
G 792,HD 70568,8.5,2.59
G 793,HD 70825,0.0,1.74
G 795,HD 70921,9.3,1.72
G 796,HD 70605,8.5,2.53
G 798,HD 70948,7.5,2.96
G 799,HD 70875,8.5,0.69
G 800,HD 71146,8.0,3.25
G 801,HD 71129,1.7,0.68
G 803,HD 71496,6.5,1.59
G 805,HD 71046,7.0,5.40
G 806,HD 71066,7.0,4.32
G 808,HD 71367,8.0,2.90
G 809,HD 71488,7.5,3.07
G 810,HD 71731,13.0,5.73
G 811,HD 71487,8.0,0.99
G 812,HD 71405,6.0,3.14
G 814,HD 71510,6.5,6.53
G 815,HD 71491,6.0,3.51
G 816,HD 71549,7.0,5.20
G 818,HD 71655,9.0,1.67
G 819,HD 71801,6.0,4.34
G 820,HD 71801,10.5,23.36
G 821,HD 71722,6.2,0.23
G 822,HD 71243,5.5,2.50
G 823,HD 72041,6.0,2.76
G 824,HD 71805,7.0,1.66
G 825,HD 71807,7.5,3.31
G 826,HD 72094,6.0,5.19
G 827,HD 71841,7.5,3.73
G 828,HD 72020,9.0,3.31
G 829,HD 71878,6.0,2.05
G 831,HD 72111,8.0,2.75
G 832,HD 72268,7.0,3.32
G 833,HD 72348,7.0,3.90
G 834,HD 72303,7.0,3.86
G 835,HD 72372,7.0,3.96
G 836,HD 72573,8.0,2.73
G 837,HD 72555,7.5,2.88
G 838,HD 72579,8.5,4.65
G 839,HD 72631,8.0,3.01
G 841,HD 72695,8.5,3.98
G 842,HD 72650,7.0,2.44
G 843,HD 72787,7.0,1.09
G 844,HD 72752,7.0,1.91
G 845,HD 72696,7.5,1.34
G 847,HD 72714,8.5,2.85
G 848,HD 72798,7.0,4.14
G 850,HD 72774,8.0,2.06
G 851,HD 72802,8.0,3.64
G 852,HD 72956,8.5,1.58
G 853,HD 72900,6.5,3.78
G 854,HD 72843,7.5,2.05
G 855,HD 73089,7.0,5.33
G 856,HD 73054,8.0,2.90
G 857,HD 73121,7.0,0.75
